vehicle_id,charge_start_time,charge_end_time,charge_duration,mileage,delta_mileage,charge_start_soc,charge_end_soc,charge_delta_soc,charge_start_U,charge_end_U,charge_start_I,charge_end_I,charge_max_temp,charge_min_temp,charge_delta_temp,charge_energy
8,20171101211146,20171102045530,27824,69538.0,130.0,29.6,100.0,70.4,360.2,392.4,-7.8,-7.7,21.0,13.0,8.0,22.281999999999996
8,20171102204019,20171102220119,4860,69657.1,119.10000000000582,38.0,100.0,62.0,365.7,394.0,-22.9,-3.8,27.0,18.0,9.0,19.95
8,20171103201212,20171103213542,5010,69768.6,111.5,32.0,100.0,68.0,363.7,392.0,-23.1,-15.9,24.0,12.0,12.0,21.241999999999997
8,20171104154535,20171104172455,5960,69882.6,114.0,38.4,100.0,61.6,368.8,389.3,-40.3,-29.7,24.0,16.0,8.0,19.39
8,20171104215013,20171105053642,27989,69996.8,114.19999999999708,30.4,100.0,69.6,359.2,391.2,-7.6,-7.8,21.0,10.0,11.0,22.404
8,20171105174542,20171105191712,5490,70130.1,133.3000000000029,27.6,100.0,72.4,361.6,392.7,-23.1,-3.2,26.0,16.0,10.0,22.94
8,20171106071556,20171106084606,5410,70257.5,127.39999999999418,31.6,100.0,68.4,363.0,393.5,-22.8,-2.3,22.0,8.0,14.0,21.805
8,20171107103139,20171107104519,820,70400.2,142.6999999999971,25.2,36.0,10.8,360.1,375.6,-32.9,-39.6,17.0,14.0,3.0,3.4
8,20171107105334,20171107121414,4840,70403.8,3.6000000000058208,34.0,100.0,66.0,368.5,385.6,-23.3,-2.9,26.0,16.0,10.0,20.491999999999997
8,20171111125435,20171111142425,5390,71030.6,20.80000000000291,26.0,100.0,74.0,360.1,389.3,-36.5,-15.1,24.0,13.0,11.0,23.436
8,20171111195823,20171112032412,26749,71142.3,111.69999999999708,33.2,100.0,66.8,361.4,391.2,-7.7,-7.7,19.0,9.0,10.0,21.421999999999997
8,20171113120002,20171113125352,3230,71210.2,67.89999999999418,57.6,100.0,42.4,371.9,399.0,-39.7,-16.6,17.0,9.0,8.0,13.664000000000001
