vehicle_id,charge_start_time,charge_end_time,mileage,charge_start_soc,charge_end_soc,charge_start_U,charge_end_U,charge_start_I,charge_end_I,charge_max_temp,charge_min_temp,charge_energy
14,20180418165935,20180418174506,66546.6,19.0,67.0,345.2,386.3,-33.4,-64.9,31.0,23.0,17.651
14,20180418200939,20180418202109,66647.3,16.0,28.0,342.3,358.4,-20.7,-62.0,37.0,29.0,4.133
14,20180418202239,20180418204709,66647.3,29.0,55.0,359.3,378.6,-62.0,-64.9,32.0,22.0,9.422
14,20180418234113,20180419001744,66727.0,22.0,57.0,350.3,379.4,-43.7,-56.0,30.0,23.0,12.715
14,20180419135142,20180419153244,66897.4,25.0,80.0,350.0,394.4,-30.7,-33.5,32.0,23.0,19.694000000000006
14,20180420000312,20180420003412,67007.4,40.0,77.0,359.9,394.3,-50.3,-41.0,30.0,22.0,14.007
14,20180420013144,20180420061519,67029.6,70.0,95.0,379.5,398.5,-5.2,-5.1,25.0,24.0,9.574
14,20180420142458,20180420145059,67203.1,33.0,71.0,352.9,380.4,-34.9,0.0,34.0,27.0,14.482
14,20180420153530,20180420154000,67238.1,58.0,60.0,370.2,372.8,-23.9,-23.2,32.0,28.0,0.655
14,20180420154100,20180420165402,67238.2,61.0,92.0,373.2,397.9,-23.3,-17.3,29.0,22.0,11.918
14,20180420235240,20180421163200,67456.0,8.0,99.0,331.0,398.5,-5.7,-5.0,34.0,27.0,33.667
14,20180422164519,20180422171220,67703.5,37.0,66.0,357.6,387.0,-51.6,-64.9,31.0,22.0,10.593
14,20180422184221,20180422191152,67751.0,42.0,80.0,356.7,395.4,-25.9,-44.4,31.0,22.0,14.28
14,20180422202423,20180422204753,67799.0,57.0,68.0,369.8,381.0,-26.4,-26.4,27.0,25.0,3.898
14,20180423005745,20180423014947,67906.1,24.0,75.0,350.6,393.6,-38.7,-57.5,30.0,22.0,18.604
14,20180425153317,20180425160449,68628.8,19.0,52.0,345.1,373.9,-38.0,-64.8,34.0,22.0,11.856
14,20180425184521,20180425190222,68713.3,13.0,28.0,338.3,358.8,-23.4,-55.6,30.0,23.0,5.509
14,20180425235209,20180426002740,68829.2,35.0,81.0,359.3,396.4,-69.5,-42.6,31.0,22.0,17.48
14,20180426015956,20180426063132,68854.9,74.0,98.0,380.0,398.6,-4.9,-5.0,24.0,23.0,9.191
14,20180426162411,20180426172743,69082.4,9.0,76.0,338.0,393.1,-38.3,-57.8,34.0,23.0,24.518
14,20180426225750,20180426232350,69211.0,20.0,60.0,349.3,378.9,-52.0,-46.6,32.0,25.0,14.865
14,20180427151922,20180427154852,69439.1,3.0,7.0,334.7,336.9,-29.8,-9.5,35.0,22.0,1.666
14,20180427160622,20180427170223,69439.2,8.0,68.0,340.2,380.8,-34.1,0.0,30.0,23.0,21.554
14,20180427194356,20180427204058,69511.7,38.0,74.0,353.2,392.2,-7.2,-57.8,29.0,23.0,13.189
14,20180428020704,20180428025005,69657.0,14.0,77.0,342.5,385.7,-28.3,0.0,34.0,22.0,23.265
14,20180428093713,20180428111316,69763.4,49.0,89.0,362.9,398.5,-26.2,-17.1,29.0,23.0,15.408
14,20180428154550,20180428161251,69882.8,55.0,82.0,359.8,393.8,-16.2,-57.6,34.0,24.0,10.443
14,20180428174852,20180428185924,69947.8,51.0,82.0,359.2,388.1,-25.5,-26.7,31.0,23.0,11.458
14,20180429021718,20180429130431,70095.4,19.0,81.0,340.6,384.4,-5.8,-5.2,31.0,28.0,21.855
14,20180429183208,20180429193710,70278.5,8.0,88.0,335.9,395.9,-28.3,-22.5,36.0,23.0,29.383000000000006
14,20180429235015,20180430102028,70405.0,42.0,99.0,353.3,398.5,-5.5,-4.9,30.0,27.0,21.224
14,20180430233242,20180501003043,70639.4,6.0,61.0,337.7,381.7,-42.3,-58.5,37.0,23.0,19.904
14,20180501003943,20180501062450,70641.2,61.0,92.0,371.8,395.7,-5.3,-5.2,30.0,28.0,11.639
14,20180501151955,20180501162326,70862.7,10.0,75.0,335.5,393.8,-11.5,-57.8,37.0,23.0,24.482
14,20180501233846,20180501235046,71013.4,14.0,34.0,346.9,367.9,-51.6,-96.4,34.0,29.0,6.895
14,20180502004348,20180502012048,71035.9,26.0,77.0,350.6,388.4,-23.8,0.0,31.0,22.0,18.921
