vehicle_id,charge_start_time,charge_end_time,mileage,charge_start_soc,charge_end_soc,charge_start_U,charge_end_U,charge_start_I,charge_end_I,charge_max_temp,charge_min_temp,charge_energy
11,20180418202137,20180419014414,63438.9,31.0,99.0,347.2,398.0,-17.6,-5.1,35.0,24.0,27.178
11,20180419123435,20180419132836,63565.6,50.0,91.0,366.0,397.7,-61.3,-17.0,33.0,24.0,15.976
11,20180419200913,20180420012250,63730.9,35.0,99.0,348.7,397.8,-17.0,-5.1,35.0,25.0,26.29
11,20180420132116,20180420135048,63788.4,74.0,92.0,382.9,396.5,-31.1,-16.8,32.0,26.0,6.744
11,20180420205026,20180421015633,63940.7,31.0,98.0,349.2,397.8,-16.6,-5.0,36.0,25.0,25.545
11,20180421151142,20180421155413,64151.3,17.0,73.0,348.0,392.3,-66.9,-57.7,35.0,25.0,21.201
11,20180421204549,20180422021656,64286.8,21.0,98.0,345.1,397.9,-17.3,-5.0,33.0,27.0,28.531
11,20180422144353,20180422151854,64521.6,7.0,48.0,339.6,373.7,-56.4,-70.5,37.0,26.0,14.775
11,20180422152854,20180422153924,64521.6,49.0,62.0,368.6,384.4,-53.6,-73.7,28.0,25.0,4.846
11,20180422193529,20180422200129,64654.4,9.0,40.0,340.2,368.9,-52.5,-73.9,34.0,24.0,11.029000000000002
11,20180422222833,20180423044109,64729.2,8.0,98.0,335.9,398.0,-18.2,-5.0,30.0,26.0,32.605
11,20180423201753,20180424025302,65023.4,3.0,99.0,330.2,397.9,-18.4,-5.2,31.0,26.0,34.908
11,20180424123247,20180424133148,65174.3,43.0,91.0,355.8,397.7,-23.9,-17.2,30.0,24.0,18.498
11,20180424210157,20180425024135,65364.5,24.0,99.0,343.3,398.0,-17.6,-5.0,34.0,28.0,29.385
11,20180425074446,20180425081517,65433.3,73.0,90.0,386.8,397.5,-61.0,-23.1,30.0,23.0,6.505
11,20180425122433,20180425125733,65483.7,82.0,99.0,391.2,397.7,-74.1,-17.7,29.0,26.0,7.6629999999999985
11,20180425172808,20180425214844,65612.4,48.0,99.0,355.9,398.0,-16.6,-5.0,34.0,24.0,20.73
11,20180426115817,20180426123817,65702.4,67.0,93.0,377.9,397.8,-29.0,-17.1,29.0,25.0,10.102
11,20180426230525,20180427051302,65920.1,15.0,99.0,336.8,398.0,-17.9,-5.0,35.0,24.0,31.78
11,20180427120438,20180427130039,66068.6,47.0,91.0,364.8,397.8,-66.3,-17.2,32.0,24.0,16.89
11,20180427220751,20180428050229,66308.5,2.0,99.0,314.9,398.0,-19.2,-5.0,37.0,24.0,36.548
11,20180428123445,20180428133847,66452.4,46.0,91.0,360.4,397.7,-42.5,-17.0,36.0,24.0,17.5
11,20180428212856,20180429025703,66622.2,29.0,99.0,345.0,397.8,-9.0,-5.2,35.0,24.0,27.766
11,20180501155544,20180501163546,67550.0,6.0,54.0,340.9,375.0,-66.6,-46.4,35.0,26.0,17.142
11,20180501205721,20180502031428,67670.0,8.0,98.0,335.2,398.0,-18.0,-5.1,34.0,25.0,32.633
11,20180502210231,20180503032908,68004.1,7.0,97.0,331.3,397.9,-7.8,-5.1,36.0,24.0,33.693000000000005
11,20180503124638,20180503131909,68121.3,52.0,82.0,362.7,395.9,-28.5,-43.1,34.0,24.0,11.241
11,20180503204555,20180504021402,68260.2,23.0,98.0,345.6,397.8,-17.2,-5.1,35.0,24.0,27.922
11,20180504154327,20180504160157,68466.4,53.0,72.0,363.1,390.1,-24.4,-64.3,32.0,29.0,7.463999999999999
11,20180504221525,20180505035302,68604.8,19.0,98.0,343.4,397.7,-17.6,-5.1,34.0,25.0,29.513
11,20180505130218,20180505133549,68782.1,28.0,68.0,350.3,389.6,-32.9,-70.5,33.0,25.0,14.640999999999998
11,20180505174423,20180505181655,68910.0,17.0,47.0,345.4,371.1,-42.5,-58.9,34.0,24.0,10.819
11,20180505211019,20180506023726,68981.1,18.0,97.0,343.7,397.8,-17.6,-5.0,34.0,24.0,28.953000000000007
11,20180506100256,20180506104156,69064.3,67.0,93.0,379.5,397.8,-43.7,-17.2,30.0,24.0,10.008
11,20180506122629,20180506152832,69126.0,70.0,99.0,373.4,397.8,-16.1,-5.0,28.0,26.0,13.622
11,20180507123933,20180507154507,69210.2,63.0,99.0,372.6,398.0,-16.0,-5.1,28.0,26.0,13.883
11,20180508122527,20180508133028,69347.5,43.0,91.0,361.1,397.7,-56.9,-17.0,32.0,24.0,18.514
11,20180508220109,20180509044346,69570.0,6.0,99.0,325.4,397.9,-18.5,-5.0,37.0,24.0,35.384
11,20180509122916,20180509131116,69735.4,32.0,82.0,360.9,388.4,-93.9,0.0,37.0,25.0,18.897
11,20180509192854,20180509194154,69877.4,26.0,41.0,348.2,367.2,-23.7,-70.8,33.0,28.0,5.443
11,20180509210726,20180510022332,69921.7,25.0,98.0,347.7,397.8,-17.4,-5.1,34.0,28.0,27.135
11,20180510082331,20180510085301,69973.4,78.0,93.0,388.8,397.7,-48.0,-17.5,31.0,24.0,5.818
11,20180510114622,20180510123623,70051.8,66.0,97.0,372.4,397.8,-28.3,-17.0,30.0,24.0,11.818
11,20180510201032,20180511024040,70263.3,8.0,99.0,332.4,397.8,-18.0,-5.2,37.0,25.0,34.046
11,20180511124104,20180511131435,70413.4,38.0,69.0,357.7,386.2,-49.9,-50.0,34.0,24.0,11.084
11,20180511134217,20180511140247,70413.0,69.0,86.0,379.5,391.5,-23.7,0.0,27.0,24.0,6.365
11,20180511201825,20180511204025,70553.6,26.0,64.0,358.0,376.0,-87.4,0.0,35.0,31.0,13.722
11,20180511235359,20180512051136,70644.3,26.0,98.0,347.5,397.8,-17.3,-5.1,35.0,25.0,26.549
11,20180512123526,20180512132427,16.8,59.0,92.0,374.1,397.7,-51.9,-17.0,33.0,24.0,12.512
11,20180512212619,20180513032457,70943.7,18.0,99.0,338.3,398.0,-12.2,-5.2,36.0,24.0,30.874
11,20180513125832,20180513131902,71054.6,47.0,71.0,361.2,389.8,-42.9,-70.7,37.0,33.0,9.1
11,20180513133002,20180513140033,71054.6,72.0,90.0,383.9,397.7,-42.6,-17.2,33.0,23.0,7.0360000000000005
11,20180513213042,20180514043551,71272.6,0.0,99.0,302.8,397.9,-17.5,-5.0,35.0,25.0,37.672
11,20180514122134,20180514125235,71405.3,42.0,81.0,356.3,390.5,-29.0,-23.5,39.0,35.0,14.889
11,20180514184012,20180514191113,71557.9,10.0,39.0,341.7,355.8,-56.2,0.0,36.0,26.0,9.977
11,20180514215516,20180515041324,71630.8,8.0,98.0,334.9,397.8,-17.8,-5.2,35.0,24.0,32.778
11,20180515132228,20180515134859,71786.4,23.0,47.0,349.1,368.6,-43.0,-55.5,38.0,35.0,8.812999999999997
11,20180515144549,20180515150049,71786.4,47.0,61.0,359.6,379.5,-18.2,-53.2,36.0,33.0,4.939
11,20180515150649,20180515152049,71786.5,61.0,74.0,377.3,390.1,-46.4,-53.2,34.0,30.0,4.8039999999999985
11,20180515201226,20180516015933,71908.1,17.0,98.0,342.8,397.8,-17.2,-5.1,35.0,24.0,29.659
11,20180516123403,20180516124903,72043.2,31.0,44.0,352.7,364.7,-41.4,-53.5,37.0,34.0,4.811
11,20180516131907,20180516141638,72043.0,45.0,92.0,364.3,397.7,-60.7,-17.0,36.0,29.0,17.698
11,20180516211016,20180517033625,72216.5,10.0,99.0,333.6,397.8,-18.0,-5.2,36.0,25.0,33.626
11,20180517103407,20180517112608,72332.1,49.0,88.0,366.3,397.4,-64.8,-23.3,35.0,24.0,14.93
11,20180517135711,20180517140411,72413.7,59.0,67.0,365.5,377.0,-57.8,-64.2,35.0,33.0,2.774
11,20180517205049,20180518031857,72574.9,13.0,99.0,333.1,397.8,-17.7,-5.1,37.0,25.0,33.789
11,20180518121604,20180518133235,72728.9,32.0,90.0,350.9,397.7,-25.9,-17.3,37.0,24.0,21.953000000000007
11,20180518222007,20180519041544,72874.1,21.0,99.0,339.9,397.8,-15.8,-5.0,34.0,25.0,30.368
11,20180519134610,20180519144941,73033.4,36.0,91.0,355.3,397.7,-44.6,-17.2,35.0,24.0,20.773000000000003
11,20180519211515,20180520022452,73184.9,35.0,99.0,346.1,397.9,-0.3,-5.2,34.0,24.0,25.794
