vehicle_id,charge_start_time,charge_end_time,mileage,charge_start_soc,charge_end_soc,charge_start_U,charge_end_U,charge_start_I,charge_end_I,charge_max_temp,charge_min_temp,charge_energy
13,20180418234243,20180419064052,60581.2,10.0,71.0,332.6,377.4,-9.0,-7.9,30.0,26.0,21.547
13,20180419115428,20180419125529,60714.4,21.0,86.0,343.2,395.6,-17.0,-27.8,31.0,24.0,24.871
13,20180419182906,20180420030316,60860.7,30.0,99.0,347.8,398.0,-8.4,-5.1,33.0,27.0,25.818
13,20180420123824,20180420133225,61028.7,37.0,88.0,355.8,397.2,-45.2,-23.5,32.0,23.0,19.487
13,20180420202933,20180421050344,61192.9,29.0,98.0,347.0,398.0,-5.5,-5.1,31.0,27.0,25.862
13,20180421120557,20180421123627,61350.9,38.0,78.0,354.3,394.6,-33.2,-52.0,31.0,24.0,15.403
13,20180421123727,20180421124527,61350.9,79.0,84.0,393.6,395.9,-55.4,-33.0,26.0,23.0,2.109
13,20180421192005,20180422054819,61531.3,12.0,97.0,334.3,398.0,-7.5,-5.1,29.0,26.0,31.724
13,20180422122522,20180422125252,61672.3,43.0,74.0,358.4,390.7,-43.8,-58.1,30.0,25.0,11.687
13,20180422125352,20180422130223,61672.3,74.0,82.0,389.7,395.2,-53.2,-43.7,26.0,24.0,2.7910000000000004
13,20180422190730,20180423030039,61803.1,35.0,99.0,349.8,397.8,-8.4,-5.1,27.0,24.0,23.812
13,20180423090741,20180423095141,61931.7,29.0,76.0,351.7,392.8,-43.6,-57.7,30.0,24.0,17.402
13,20180423095441,20180423103312,61931.8,76.0,92.0,385.7,397.7,-26.2,-17.0,27.0,25.0,6.0
13,20180423175151,20180424041803,62115.3,16.0,99.0,335.4,398.0,-8.7,-5.1,27.0,23.0,31.469
13,20180424140049,20180424144550,62294.5,24.0,83.0,353.3,395.9,-62.0,-37.9,30.0,23.0,21.851
13,20180424202326,20180425053037,62434.7,23.0,98.0,344.6,397.9,-8.2,-5.1,28.0,25.0,27.489
13,20180427193644,20180428063457,63375.9,19.0,97.0,342.2,397.8,-8.8,-5.0,33.0,27.0,31.752
13,20180428123803,20180428132604,63531.9,38.0,87.0,356.7,396.4,-43.3,-17.3,32.0,23.0,18.458
13,20180428195942,20180429045053,63690.9,25.0,96.0,345.1,397.8,-4.4,-5.0,32.0,27.0,26.812
13,20180429190805,20180430041246,64037.1,24.0,98.0,345.3,398.0,-8.4,-5.0,33.0,27.0,27.164
13,20180430133346,20180430141516,64197.5,32.0,84.0,352.5,394.5,-37.9,-27.6,36.0,30.0,19.636
13,20180430161318,20180430205055,64252.5,63.0,98.0,372.1,398.0,-7.4,-5.0,34.0,29.0,13.527
13,20180502120607,20180502130108,64399.0,34.0,89.0,356.2,396.7,-54.3,-17.3,31.0,23.0,20.799
13,20180502190546,20180503053359,64588.1,11.0,96.0,335.4,398.0,-8.6,-4.9,33.0,27.0,31.441
13,20180503110134,20180503112505,64673.6,84.0,93.0,390.5,397.7,-26.1,-17.3,26.0,25.0,3.425
13,20180503195515,20180504063528,64889.0,9.0,98.0,330.7,396.9,-9.1,-7.2,34.0,28.0,32.477
13,20180504204832,20180505005907,64980.2,63.0,97.0,369.4,396.4,-7.6,-7.9,29.0,27.0,12.86
13,20180505131921,20180505134622,65150.9,17.0,56.0,340.2,383.3,-23.8,-91.2,33.0,26.0,14.933
13,20180505164726,20180506010206,65212.9,31.0,98.0,349.3,397.8,-8.6,-5.0,29.0,27.0,24.682
13,20180506152746,20180506211723,65326.0,53.0,99.0,360.7,397.9,-7.7,-5.1,27.0,25.0,17.327
13,20180507122610,20180507132511,65459.2,38.0,90.0,355.6,396.9,-34.5,-17.0,30.0,23.0,19.502
13,20180507192819,20180508040129,65620.9,28.0,98.0,347.3,397.8,-8.2,-5.1,28.0,25.0,25.793000000000006
13,20180508123054,20180508132656,65758.8,42.0,87.0,360.5,394.1,-61.7,-17.0,31.0,23.0,17.074
13,20180508211035,20180509063916,65953.8,10.0,91.0,334.6,395.2,-9.1,-7.4,32.0,27.0,29.161
13,20180509123723,20180509133855,66121.1,22.0,87.0,348.1,396.5,-32.8,-17.3,33.0,24.0,24.64
13,20180509194503,20180510045144,66290.5,22.0,95.0,343.3,397.8,-1.2,-5.1,31.0,27.0,27.495
13,20180510121048,20180510123449,66417.7,51.0,77.0,358.0,391.9,-8.7,-52.5,30.0,25.0,9.941
13,20180510193557,20180511063941,66601.0,5.0,97.0,330.5,397.5,-8.4,-5.1,32.0,27.0,33.546
13,20180511125549,20180511135219,66755.8,37.0,89.0,352.6,397.0,-24.1,-17.5,31.0,24.0,20.116
13,20180511210159,20180512061139,66930.0,21.0,97.0,344.3,397.8,-8.5,-5.1,30.0,27.0,27.599
13,20180512121634,20180512122304,67086.7,39.0,50.0,359.6,375.2,-62.2,-96.1,30.0,28.0,3.793
13,20180512184142,20180513025952,67229.3,31.0,98.0,348.3,397.8,-8.3,-5.1,31.0,27.0,24.883000000000006
13,20180513113004,20180513132637,67362.4,44.0,92.0,356.9,397.4,-24.6,-17.5,32.0,24.0,17.822
13,20180513192114,20180514041655,67526.5,31.0,99.0,346.1,397.9,-8.3,-5.0,36.0,24.0,26.457
13,20180514122529,20180514132631,67679.2,33.0,84.0,350.3,395.4,-18.1,-27.6,35.0,24.0,19.256
13,20180514194538,20180515055452,67840.2,15.0,96.0,338.5,397.8,-8.3,-5.0,36.0,24.0,30.09
13,20180515110327,20180515113658,67968.2,45.0,77.0,361.4,392.5,-56.9,-55.6,35.0,27.0,11.9
13,20180515114628,20180515121259,67968.3,77.0,88.0,386.2,395.4,-26.5,-22.3,29.0,26.0,4.033
13,20180515122729,20180515124029,67968.3,86.0,91.0,391.8,397.4,-20.8,-17.6,27.0,24.0,1.679
13,20180515185607,20180516053550,68123.1,17.0,99.0,335.0,397.8,-8.5,-5.0,36.0,24.0,31.497
13,20180516124016,20180516134218,68272.3,30.0,91.0,352.1,397.2,-42.9,-17.2,38.0,32.0,23.524
13,20180516200556,20180517062608,68442.0,19.0,99.0,337.1,397.8,-8.8,-5.0,34.0,29.0,30.858
13,20180517124022,20180517135023,68582.8,41.0,91.0,358.7,397.3,-51.4,-17.2,33.0,24.0,18.955
13,20180517194101,20180518051812,68731.1,26.0,99.0,343.0,397.8,-8.7,-5.1,37.0,24.0,28.323
13,20180518204353,20180518205653,69038.8,16.0,39.0,336.4,367.6,-25.1,-95.9,31.0,27.0,8.439
13,20180518211353,20180519043133,69043.4,38.0,99.0,350.3,396.2,-8.4,-7.7,29.0,27.0,22.398000000000003
13,20180519122242,20180519130943,69220.7,22.0,84.0,343.8,395.2,-33.4,-47.8,30.0,23.0,23.106
13,20180519191020,20180520051233,69380.9,19.0,99.0,338.4,397.8,-8.5,-5.0,31.0,27.0,30.202
13,20180520124149,20180520131250,69502.8,51.0,85.0,366.5,395.9,-57.5,-32.9,30.0,23.0,12.69
13,20180520192427,20180521050538,69651.5,18.0,98.0,341.1,397.8,-8.3,-5.0,29.0,25.0,29.189
13,20180521124213,20180521135114,69814.3,31.0,82.0,352.7,395.1,-40.0,-47.4,30.0,24.0,18.774
13,20180521185542,20180521235149,69864.7,67.0,99.0,368.8,397.9,-8.0,-5.1,27.0,25.0,14.529000000000002
13,20180522122205,20180522122605,69991.8,50.0,53.0,358.1,368.4,-23.8,-58.6,27.0,25.0,1.3430000000000002
13,20180522193444,20180523060558,70178.2,14.0,98.0,334.4,397.8,-8.5,-5.0,30.0,26.0,31.768
13,20180523185838,20180524061951,70502.4,7.0,96.0,328.9,397.9,-8.6,-5.0,36.0,24.0,34.008
13,20180524123217,20180524131218,70657.1,45.0,86.0,357.2,395.6,-35.0,-29.1,30.0,24.0,16.347
13,20180524193325,20180525035806,70806.6,33.0,99.0,348.2,397.7,-8.3,-5.2,30.0,28.0,25.259
13,20180525204937,20180526062148,71119.0,23.0,99.0,341.7,397.8,-8.4,-5.0,30.0,26.0,28.857
13,20180526132618,20180526140919,71293.6,31.0,82.0,355.7,390.3,-70.4,-21.7,30.0,23.0,19.652
13,20180526190055,20180527043636,71437.8,22.0,97.0,341.5,397.8,-8.7,-5.1,31.0,28.0,28.968000000000004
13,20180527212915,20180528041824,71644.3,46.0,98.0,354.4,397.8,-8.1,-5.1,34.0,29.0,20.501
13,20180528202632,20180529060814,71971.7,21.0,97.0,340.6,397.8,-8.6,-5.0,34.0,29.0,29.39
13,20180529121243,20180529130244,72115.9,46.0,89.0,357.6,397.0,-33.3,-21.9,34.0,24.0,17.183
13,20180529175820,20180529190452,72268.4,24.0,50.0,344.3,364.5,-23.7,-26.4,33.0,23.0,10.023
13,20180529223356,20180530073107,72339.9,20.0,92.0,339.9,394.9,-8.8,0.0,31.0,28.0,27.528
13,20180530090009,20180530094139,72383.7,76.0,91.0,384.1,397.7,-25.6,-16.3,32.0,23.0,6.21
13,20180530211822,20180531040030,72625.4,50.0,99.0,357.9,397.9,-8.6,-5.0,34.0,24.0,19.519
13,20180531202218,20180601063401,72953.1,18.0,97.0,339.9,397.8,-8.7,-5.1,34.0,29.0,30.321
13,20180601121843,20180601131614,73092.6,44.0,92.0,358.8,397.3,-52.6,-16.1,36.0,27.0,19.214
13,20180601192251,20180602050733,73243.7,26.0,99.0,341.6,397.9,-8.6,-5.1,35.0,24.0,28.792
13,20180602191623,20180603044605,73567.9,25.0,97.0,342.8,397.8,-8.3,-5.1,34.0,24.0,28.067
