vehicle_id,charge_start_time,charge_end_time,charge_duration,mileage,delta_mileage,charge_start_soc,charge_end_soc,charge_delta_soc,charge_start_U,charge_end_U,charge_start_I,charge_end_I,charge_max_temp,charge_min_temp,charge_energy
6,20180418202137,20180419014414,19357,63438.9,0.0,31.0,99.0,68.0,347.2,398.0,-17.6,-5.1,35,24,27.178
6,20180419123435,20180419132836,3241,63565.6,126.69999999999709,50.0,91.0,41.0,366.0,397.7,-61.3,-17.0,33,24,15.976
6,20180419200913,20180420012250,18817,63730.9,165.3000000000029,35.0,99.0,64.0,348.7,397.8,-17.0,-5.1,35,25,26.29
6,20180420132116,20180420135048,1772,63788.4,57.5,74.0,92.0,18.0,382.9,396.5,-31.1,-16.8,32,26,6.744
6,20180420205026,20180421015633,18367,63940.7,152.29999999999563,31.0,98.0,67.0,349.2,397.8,-16.6,-5.0,36,25,25.545
6,20180421151142,20180421155413,2551,64151.3,210.60000000000582,17.0,73.0,56.0,348.0,392.3,-66.9,-57.7,35,25,21.201
6,20180421204549,20180422021656,19867,64286.8,135.5,21.0,98.0,77.0,345.1,397.9,-17.3,-5.0,33,27,28.531
6,20180422144353,20180422151854,2101,64521.6,234.79999999999563,7.0,48.0,41.0,339.6,373.7,-56.4,-70.5,37,26,14.775
6,20180422152854,20180422153924,630,64521.6,0.0,49.0,62.0,13.0,368.6,384.4,-53.6,-73.7,28,25,4.846
6,20180422193529,20180422200129,1560,64654.4,132.8000000000029,9.0,40.0,31.0,340.2,368.9,-52.5,-73.9,34,24,11.029000000000002
6,20180422222833,20180423044109,22356,64729.2,74.79999999999563,8.0,98.0,90.0,335.9,398.0,-18.2,-5.0,30,26,32.605
6,20180423201753,20180424025302,23709,65023.4,294.20000000000437,3.0,99.0,96.0,330.2,397.9,-18.4,-5.2,31,26,34.908
6,20180424123247,20180424133148,3541,65174.3,150.90000000000146,43.0,91.0,48.0,355.8,397.7,-23.9,-17.2,30,24,18.498
6,20180424210157,20180425024135,20378,65364.5,190.1999999999971,24.0,99.0,75.0,343.3,398.0,-17.6,-5.0,34,28,29.385
6,20180425074446,20180425081517,1831,65433.3,68.80000000000291,73.0,90.0,17.0,386.8,397.5,-61.0,-23.1,30,23,6.505
6,20180425122433,20180425125733,1980,65483.7,50.39999999999418,82.0,99.0,17.0,391.2,397.7,-74.1,-17.7,29,26,7.6629999999999985
6,20180425172808,20180425214844,15636,65612.4,128.6999999999971,48.0,99.0,51.0,355.9,398.0,-16.6,-5.0,34,24,20.73
6,20180426115817,20180426123817,2400,65702.4,90.0,67.0,93.0,26.0,377.9,397.8,-29.0,-17.1,29,25,10.102
6,20180426230525,20180427051302,22057,65920.1,217.70000000001164,15.0,99.0,84.0,336.8,398.0,-17.9,-5.0,35,24,31.78
6,20180427120438,20180427130039,3361,66068.6,148.5,47.0,91.0,44.0,364.8,397.8,-66.3,-17.2,32,24,16.89
6,20180427220751,20180428050229,24878,66308.5,239.89999999999418,2.0,99.0,97.0,314.9,398.0,-19.2,-5.0,37,24,36.548
6,20180428123445,20180428133847,3842,66452.4,143.89999999999418,46.0,91.0,45.0,360.4,397.7,-42.5,-17.0,36,24,17.5
