vehicle_id,charge_start_time,charge_end_time,charge_duration,mileage,delta_mileage,charge_start_soc,charge_end_soc,charge_delta_soc,charge_start_U,charge_end_U,charge_start_I,charge_end_I,charge_max_temp,charge_min_temp,charge_energy
2,20171101164432,20171101172532,2460,79977.7,0.0,94.0,100.0,6.0,373.2,394.2,-7.7,-7.7,18,14,1.985
2,20171101223002,20171102024825,15503,80054.0,76.30000000000291,61.2,100.0,38.8,367.5,398.2,-7.6,-7.7,17,12,12.399
2,20171102141036,20171102153926,5330,80199.7,145.6999999999971,28.8,100.0,71.2,364.8,392.8,-31.4,-16.4,29,20,22.622
2,20171102200515,20171103003856,16421,80281.5,81.80000000000291,60.0,100.0,40.0,368.9,398.5,-7.6,-7.6,24,16,13.167
2,20171103105042,20171103114442,3240,80363.9,82.39999999999418,58.0,100.0,42.0,371.4,399.1,-39.1,-6.0,19,12,13.573
2,20171103181119,20171104020202,28243,80505.1,141.20000000001164,30.0,100.0,70.0,360.7,398.1,-7.7,-7.7,19,9,22.527
2,20171104164134,20171104235844,26230,80634.3,129.1999999999971,35.2,100.0,64.8,362.8,395.2,-7.7,-7.6,18,11,20.947
2,20171105122502,20171105131502,3000,80714.5,80.19999999999709,60.8,100.0,39.2,370.1,397.8,-23.2,-14.3,19,12,12.657
2,20171105184912,20171106021952,27040,80843.2,128.6999999999971,32.8,100.0,67.2,363.0,398.6,-7.6,-7.6,20,12,21.594
2,20171106105756,20171106114456,2820,80918.3,75.10000000000582,62.4,100.0,37.6,372.1,395.2,-40.0,-40.5,18,11,12.079
2,20171106202632,20171107043055,29063,81052.4,134.09999999999127,29.2,100.0,70.8,359.9,399.1,-7.8,-7.6,18,12,23.185
2,20171107135438,20171107211918,26680,81187.6,135.20000000001164,34.0,100.0,66.0,362.3,394.5,-7.8,-7.7,22,17,21.325
2,20171108194744,20171109014307,21323,81294.0,106.39999999999418,47.2,100.0,52.8,366.3,397.7,-7.6,-7.7,15,10,17.045
2,20171109133818,20171109145408,4550,81420.7,126.69999999999709,40.8,100.0,59.2,368.3,397.2,-38.4,-14.2,25,15,19.073
2,20171109204643,20171110021642,19799,81510.0,89.30000000000291,51.2,100.0,48.8,367.0,398.6,-7.7,-7.7,20,14,15.842
2,20171110113826,20171110124306,3880,81609.5,99.5,49.2,100.0,50.8,369.4,397.5,-23.8,-14.6,22,14,16.378
2,20171110192920,20171111014839,22759,81707.7,98.19999999999709,43.6,100.0,56.4,366.3,398.8,-7.7,-7.7,16,9,18.191
2,20171111053410,20171111094811,15241,81767.6,59.90000000000873,62.4,100.0,37.6,366.6,398.3,-7.7,-7.7,12,7,12.191
2,20171113102022,20171113111652,3390,81844.1,76.5,55.6,100.0,44.4,369.8,396.8,-30.3,-39.4,17,10,14.106
2,20171113165255,20171114005114,28699,81976.3,132.1999999999971,29.2,100.0,70.8,359.8,400.1,-7.7,-7.4,20,11,22.899
2,20171114130422,20171114135842,3260,82067.4,91.09999999999127,46.4,90.0,43.6,369.3,383.4,-23.0,-40.4,17,9,13.857
