vehicle_id,charge_start_time,charge_end_time,charge_duration,mileage,delta_mileage,charge_start_soc,charge_end_soc,charge_delta_soc,charge_start_U,charge_end_U,charge_start_I,charge_end_I,charge_max_temp,charge_min_temp,charge_delta_temp,charge_energy
10,20180418232149,20180419063928,26259,66090.6,,6.0,99.0,93.0,310.2,397.3,-19.3,-5.0,36.0,24.0,12.0,37.543
10,20180419140341,20180419142341,1200,66156.4,65.79999999998836,78.0,84.0,6.0,382.3,389.5,-25.1,-23.4,30.0,24.0,6.0,2.802
10,20180419223641,20180420043819,21698,66332.2,175.8000000000029,28.0,99.0,71.0,342.0,397.6,-17.5,-5.0,35.0,24.0,11.0,29.971
10,20180420125015,20180420133245,2550,66413.1,80.90000000000873,73.0,92.0,19.0,379.8,397.1,-31.1,-23.1,30.0,23.0,7.0,8.266
10,20180421010237,20180421063443,19926,66564.7,151.5999999999913,36.0,99.0,63.0,347.0,397.3,-16.4,-5.0,34.0,24.0,10.0,27.145
10,20180421152553,20180421163054,3901,66769.1,204.40000000000873,28.0,91.0,63.0,350.5,397.0,-72.6,-22.8,34.0,24.0,10.0,26.282
10,20180421233210,20180422030846,12996,66856.3,87.1999999999971,68.0,99.0,31.0,365.5,397.5,-15.8,-5.2,28.0,26.0,2.0,16.267
10,20180422215322,20180423045201,25119,67142.2,285.8999999999942,10.0,99.0,89.0,320.2,397.3,-18.0,-5.1,34.0,26.0,8.0,36.395
10,20180423154920,20180423165622,4022,67315.5,173.3000000000029,30.0,100.0,70.0,343.0,392.4,-6.7,-0.2,30.0,24.0,6.0,25.666
10,20180423181454,20180423182554,660,67357.3,41.8000000000029,78.0,88.0,10.0,373.8,391.8,-6.1,-57.5,28.0,25.0,3.0,4.364
10,20180423182824,20180423185354,1530,67357.3,0.0,88.0,98.0,10.0,386.7,396.9,-26.8,-23.2,28.0,27.0,1.0,4.332
10,20180423230947,20180424034053,16266,67448.6,91.30000000000292,52.0,99.0,47.0,354.4,397.3,-16.4,-5.1,31.0,26.0,5.0,21.692
10,20180424114943,20180424122314,2011,67539.3,90.69999999999708,67.0,92.0,25.0,369.7,396.9,-0.1,-22.9,29.0,25.0,4.0,10.629
10,20180424175726,20180424185857,3691,67682.1,142.8000000000029,45.0,74.0,29.0,351.5,374.9,-29.5,0.0,29.0,24.0,5.0,11.984000000000002
