vehicle_id,charge_start_time,charge_end_time,charge_duration,mileage,delta_mileage,charge_start_soc,charge_end_soc,charge_delta_soc,charge_start_U,charge_end_U,charge_start_I,charge_end_I,charge_max_temp,charge_min_temp,charge_delta_temp,charge_energy
14,20180418165935,20180418174506,2731,66546.6,,19.0,67.0,48.0,345.2,386.3,-33.4,-64.9,31.0,23.0,8.0,17.651
14,20180418200939,20180418202109,690,66647.3,100.69999999999709,16.0,28.0,12.0,342.3,358.4,-20.7,-62.0,37.0,29.0,8.0,4.133
14,20180418202239,20180418204709,1470,66647.3,0.0,29.0,55.0,26.0,359.3,378.6,-62.0,-64.9,32.0,22.0,10.0,9.422
14,20180418234113,20180419001744,2191,66727.0,79.69999999999709,22.0,57.0,35.0,350.3,379.4,-43.7,-56.0,30.0,23.0,7.0,12.715
14,20180419135142,20180419153244,6062,66897.4,170.39999999999418,25.0,80.0,55.0,350.0,394.4,-30.7,-33.5,32.0,23.0,9.0,19.694000000000006
14,20180420000312,20180420003412,1860,67007.4,110.0,40.0,77.0,37.0,359.9,394.3,-50.3,-41.0,30.0,22.0,8.0,14.007
14,20180420013144,20180420061519,17015,67029.6,22.20000000001164,70.0,95.0,25.0,379.5,398.5,-5.2,-5.1,25.0,24.0,1.0,9.574
14,20180420142458,20180420145059,1561,67203.1,173.5,33.0,71.0,38.0,352.9,380.4,-34.9,0.0,34.0,27.0,7.0,14.482000000000001
14,20180420153530,20180420154000,270,67238.1,35.0,58.0,60.0,2.0,370.2,372.8,-23.9,-23.2,32.0,28.0,4.0,0.655
14,20180420154100,20180420165402,4382,67238.2,0.09999999999126885,61.0,92.0,31.0,373.2,397.9,-23.3,-17.3,29.0,22.0,7.0,11.918
14,20180420235240,20180421163200,59960,67456.0,217.8000000000029,8.0,99.0,91.0,331.0,398.5,-5.7,-5.0,34.0,27.0,7.0,33.667
14,20180422164519,20180422171220,1621,67703.5,247.5,37.0,66.0,29.0,357.6,387.0,-51.6,-64.9,31.0,22.0,9.0,10.593
14,20180422184221,20180422191152,1771,67751.0,47.5,42.0,80.0,38.0,356.7,395.4,-25.9,-44.4,31.0,22.0,9.0,14.28
14,20180422202423,20180422204753,1410,67799.0,48.0,57.0,68.0,11.0,369.8,381.0,-26.4,-26.4,27.0,25.0,2.0,3.898
14,20180423005745,20180423014947,3122,67906.1,107.10000000000582,24.0,75.0,51.0,350.6,393.6,-38.7,-57.5,30.0,22.0,8.0,18.604
14,20180425153317,20180425160449,1892,68628.8,722.6999999999971,19.0,52.0,33.0,345.1,373.9,-38.0,-64.8,34.0,22.0,12.0,11.856
14,20180425184521,20180425190222,1021,68713.3,84.5,13.0,28.0,15.0,338.3,358.8,-23.4,-55.6,30.0,23.0,7.0,5.5089999999999995
14,20180425235209,20180426002740,2131,68829.2,115.89999999999418,35.0,81.0,46.0,359.3,396.4,-69.5,-42.6,31.0,22.0,9.0,17.48
14,20180426015956,20180426063132,16296,68854.9,25.69999999999709,74.0,98.0,24.0,380.0,398.6,-4.9,-5.0,24.0,23.0,1.0,9.191
14,20180426162411,20180426172743,3812,69082.4,227.5,9.0,76.0,67.0,338.0,393.1,-38.3,-57.8,34.0,23.0,11.0,24.518
14,20180426225750,20180426232350,1560,69211.0,128.60000000000582,20.0,60.0,40.0,349.3,378.9,-52.0,-46.6,32.0,25.0,7.0,14.865
14,20180427151922,20180427154852,1770,69439.1,228.10000000000582,3.0,7.0,4.0,334.7,336.9,-29.8,-9.5,35.0,22.0,13.0,1.666
14,20180427160622,20180427170223,3361,69439.2,0.09999999999126885,8.0,68.0,60.0,340.2,380.8,-34.1,0.0,30.0,23.0,7.0,21.554000000000002
