vehicle_id,charge_start_time,charge_end_time,mileage,charge_start_soc,charge_end_soc,charge_start_U,charge_end_U,charge_start_I,charge_end_I,charge_max_temp,charge_min_temp,charge_energy
7,20171101164432,20171101172532,79977.7,94.0,100.0,373.2,394.2,-7.7,-7.7,18.0,14.0,1.985
7,20171101223002,20171102024825,80054.0,61.2,100.0,367.5,398.2,-7.6,-7.7,17.0,12.0,12.399
7,20171102141036,20171102153926,80199.7,28.8,100.0,364.8,392.8,-31.4,-16.4,29.0,20.0,22.622
7,20171102200515,20171103003856,80281.5,60.0,100.0,368.9,398.5,-7.6,-7.6,24.0,16.0,13.167
7,20171103105042,20171103114442,80363.9,58.0,100.0,371.4,399.1,-39.1,-6.0,19.0,12.0,13.573
7,20171103181119,20171104020202,80505.1,30.0,100.0,360.7,398.1,-7.7,-7.7,19.0,9.0,22.527
7,20171104164134,20171104235844,80634.3,35.2,100.0,362.8,395.2,-7.7,-7.6,18.0,11.0,20.947
7,20171105122502,20171105131502,80714.5,60.8,100.0,370.1,397.8,-23.2,-14.3,19.0,12.0,12.657
7,20171105184912,20171106021952,80843.2,32.8,100.0,363.0,398.6,-7.6,-7.6,20.0,12.0,21.594
7,20171106105756,20171106114456,80918.3,62.4,100.0,372.1,395.2,-40.0,-40.5,18.0,11.0,12.079
7,20171106202632,20171107043055,81052.4,29.2,100.0,359.9,399.1,-7.8,-7.6,18.0,12.0,23.185
7,20171107135438,20171107211918,81187.6,34.0,100.0,362.3,394.5,-7.8,-7.7,22.0,17.0,21.325
7,20171108194744,20171109014307,81294.0,47.2,100.0,366.3,397.7,-7.6,-7.7,15.0,10.0,17.045
7,20171109133818,20171109145408,81420.7,40.8,100.0,368.3,397.2,-38.4,-14.2,25.0,15.0,19.073
7,20171109204643,20171110021642,81510.0,51.2,100.0,367.0,398.6,-7.7,-7.7,20.0,14.0,15.842
7,20171110113826,20171110124306,81609.5,49.2,100.0,369.4,397.5,-23.8,-14.6,22.0,14.0,16.378
7,20171110192920,20171111014839,81707.7,43.6,100.0,366.3,398.8,-7.7,-7.7,16.0,9.0,18.191
7,20171111053410,20171111094811,81767.6,62.4,100.0,366.6,398.3,-7.7,-7.7,12.0,7.0,12.191
7,20171113102022,20171113111652,81844.1,55.6,100.0,369.8,396.8,-30.3,-39.4,17.0,10.0,14.106
7,20171113165255,20171114005114,81976.3,29.2,100.0,359.8,400.1,-7.7,-7.4,20.0,11.0,22.899
7,20171114130422,20171114135842,82067.4,46.4,90.0,369.3,383.4,-23.0,-40.4,17.0,9.0,13.857
7,20171114173223,20171115002846,82161.2,38.0,100.0,364.0,399.0,-7.6,-7.7,17.0,8.0,19.961
7,20171115114507,20171115131647,82284.0,26.8,100.0,362.1,387.6,-22.9,-14.9,22.0,11.0,23.172
7,20171115184559,20171116005758,82377.6,45.6,100.0,365.7,397.6,-7.7,-7.7,16.0,6.0,17.829
7,20171116084351,20171116093121,82443.3,62.4,100.0,370.6,399.0,-22.9,-13.0,13.0,6.0,12.21
7,20171116163312,20171117003953,82585.6,28.0,100.0,361.6,398.1,-7.5,-7.7,16.0,7.0,23.296
7,20171117113006,20171117130236,82716.5,28.8,100.0,364.4,396.1,-38.7,-3.3,21.0,12.0,22.958
7,20171117202602,20171117212012,82848.5,29.2,73.6,364.3,381.0,-39.6,-41.0,18.0,9.0,14.028
7,20171117232637,20171118065037,82916.6,34.0,100.0,362.3,398.6,-7.7,-7.7,16.0,4.0,21.267
7,20171118142607,20171118155247,83040.4,31.2,100.0,365.7,397.6,-23.3,-4.7,20.0,11.0,22.061
7,20171121123246,20171121135326,83599.9,37.6,100.0,369.4,395.9,-38.6,-3.5,20.0,10.0,20.073
7,20171121194305,20171122020534,83708.1,43.2,100.0,365.2,399.5,-7.7,-7.6,15.0,8.0,18.329
7,20171122133146,20171122144506,83853.5,24.0,83.2,359.8,381.4,-31.3,-39.9,21.0,12.0,18.639
7,20171122175634,20171123002735,83921.2,42.4,100.0,365.7,399.2,-7.7,-7.6,18.0,9.0,18.756
7,20171123103609,20171123115719,84022.3,37.2,100.0,366.4,397.1,-26.6,-14.2,18.0,8.0,20.118
7,20171123170001,20171124000150,84135.5,37.2,100.0,363.6,397.7,-7.6,-7.7,17.0,8.0,20.208
7,20171124113242,20171124130052,84255.3,32.0,100.0,364.9,395.2,-22.9,-2.5,19.0,8.0,21.984
7,20171124181547,20171124190737,84368.5,40.4,82.0,367.8,381.5,-23.0,-40.5,21.0,12.0,13.174
7,20171124211929,20171125042118,84449.7,37.2,100.0,363.6,399.3,-7.7,-7.6,19.0,7.0,20.209
7,20171125080552,20171125080732,84449.7,100.0,100.0,378.3,394.8,-7.6,-7.6,7.0,2.0,0.08199999999999999
7,20171125143626,20171125153426,84575.8,38.0,84.4,367.6,381.5,-29.7,-40.0,20.0,13.0,14.717
7,20171125194341,20171126032711,84675.3,31.6,100.0,361.3,399.5,-7.6,-7.6,17.0,7.0,22.195
7,20171126125335,20171126142635,84802.0,28.4,0.0,364.3,0.0,-23.3,-300.0,21.0,11.0,23.067
7,20171126184801,20171126232431,84875.1,59.2,100.0,368.5,396.1,-7.6,-7.6,15.0,5.0,13.286
7,20171127103706,20171127111926,84958.1,51.2,85.2,370.0,383.1,-30.5,-40.0,13.0,6.0,10.775
7,20171127161149,20171127171549,85047.2,38.8,90.0,367.1,382.8,-36.2,-39.8,20.0,12.0,16.212
7,20171127211954,20171128045423,85149.8,33.6,100.0,361.6,398.3,-7.6,-7.6,16.0,6.0,21.759
7,20171128092756,20171128095716,85197.6,76.4,100.0,374.8,396.5,-26.0,-15.9,12.0,7.0,7.5539999999999985
7,20171128165443,20171129010836,85336.4,26.4,100.0,358.6,397.7,-7.6,-7.6,14.0,4.0,23.626
7,20171129195903,20171130025333,85435.7,38.8,100.0,363.6,397.2,-7.7,-7.6,8.0,2.0,19.854
7,20171130120751,20171130132941,85534.8,37.2,100.0,369.2,399.0,-23.1,-4.0,16.0,5.0,20.363
7,20171203131300,20171203142620,86214.2,42.0,100.0,368.1,401.0,-30.1,-24.3,19.0,10.0,18.646
7,20171203202546,20171204042059,86339.9,29.2,100.0,360.0,399.5,-7.7,-7.5,15.0,3.0,22.734
7,20171204111309,20171204130349,86451.6,29.2,100.0,363.5,393.3,-34.5,-0.6,17.0,6.0,22.939
7,20171204173621,20171205004120,86567.0,36.0,100.0,362.8,396.6,-7.6,-7.7,14.0,3.0,20.355
7,20171205155116,20171205164646,86655.6,51.2,96.0,371.4,385.7,-38.9,-40.1,16.0,8.0,14.18
7,20171205204537,20171206043346,86762.4,31.2,100.0,360.8,397.4,-7.7,-7.6,15.0,4.0,22.404
7,20171206123233,20171206140543,86889.1,28.4,100.0,363.4,399.9,-31.0,-14.4,22.0,11.0,23.042
7,20171206184650,20171207004629,86988.3,46.4,100.0,366.3,397.0,-7.7,-7.7,16.0,6.0,17.24
