vehicle_id,charge_start_time,charge_end_time,mileage,charge_start_soc,charge_end_soc,charge_start_U,charge_end_U,charge_start_I,charge_end_I,charge_max_temp,charge_min_temp,charge_energy
2,20180418191231,20180419030111,55462.8,33.0,98.0,348.7,397.0,-9.2,-5.2,32.0,28.0,24.566999999999997
2,20180419134344,20180419142114,55676.6,10.0,69.0,336.7,387.2,-32.5,-57.6,35.0,29.0,22.186999999999998
2,20180419190220,20180420032630,55779.1,28.0,97.0,346.7,397.0,-8.7,-5.1,36.0,24.0,26.041
2,20180420133949,20180420141920,55979.5,19.0,74.0,348.7,390.9,-62.0,-57.6,37.0,28.0,20.498
2,20180420193555,20180421042735,56106.9,23.0,96.0,344.1,397.0,-9.3,-5.1,37.0,24.0,27.689
2,20180421124429,20180421132029,56322.9,9.0,68.0,336.5,385.9,-38.2,-57.7,37.0,30.0,21.995
2,20180421190907,20180421192337,56473.9,6.0,28.0,333.7,350.9,-24.0,0.0,33.0,27.0,7.817
2,20180421204308,20180422062550,56507.4,11.0,96.0,336.5,396.7,-9.6,-5.0,31.0,27.0,31.194000000000003
2,20180422185206,20180423043718,56856.2,10.0,94.0,337.1,397.0,-9.4,-5.0,32.0,25.0,30.99
2,20180423160447,20180423162447,57048.6,11.0,42.0,340.5,,-49.1,,30.0,25.0,
2,20180423194551,20180424055303,57123.0,10.0,98.0,333.7,397.0,-9.7,-4.9,28.0,23.0,32.131
2,20180424134329,20180424144259,57312.4,18.0,75.0,344.6,391.7,-42.8,-56.7,33.0,24.0,21.173000000000002
2,20180424190603,20180425033242,57431.6,25.0,97.0,345.2,397.0,-8.9,-5.0,31.0,25.0,26.879
2,20180425115252,20180425124853,57568.1,44.0,92.0,358.8,396.7,-48.9,-17.1,30.0,24.0,18.449
2,20180425190416,20180426005553,57673.6,57.0,99.0,357.9,397.1,-8.7,-5.0,31.0,27.0,18.488
2,20180426140552,20180426143524,57887.4,12.0,28.0,338.8,353.8,-32.6,-35.2,35.0,24.0,5.665
2,20180426144054,20180426144224,57887.4,29.0,29.0,353.1,354.2,-35.2,-35.2,25.0,24.0,0.308
2,20180426144654,20180426151625,57887.4,30.0,72.0,353.2,389.1,-35.1,-57.8,30.0,24.0,15.822000000000001
2,20180426191700,20180427034439,58004.6,26.0,98.0,345.6,397.1,-9.2,-5.1,34.0,27.0,26.983
2,20180427122526,20180427130926,58188.8,28.0,82.0,349.1,394.3,-33.2,-32.1,34.0,24.0,20.609
2,20180428130704,20180428134706,58577.7,15.0,70.0,344.5,391.0,-38.0,-57.7,37.0,28.0,20.743000000000002
2,20180428195218,20180428195248,58705.7,20.0,20.0,344.1,344.6,-8.6,-9.0,35.0,33.0,0.025
2,20180428195548,20180429043859,58705.7,20.0,93.0,344.7,397.0,-9.3,-5.0,35.0,24.0,27.45
2,20180429124702,20180429134703,58917.4,10.0,83.0,337.2,395.2,-38.0,-28.3,35.0,23.0,27.599
2,20180429191438,20180430040520,59074.7,22.0,96.0,344.3,397.2,-8.8,-5.0,35.0,24.0,27.551
2,20180501125759,20180501133929,59280.3,19.0,76.0,344.3,393.0,-32.8,-58.7,34.0,26.0,21.563000000000002
2,20180501191906,20180502043817,59424.0,18.0,98.0,340.9,397.0,-9.2,-5.2,33.0,28.0,29.522
2,20180502130917,20180502135448,59630.0,14.0,79.0,340.4,394.6,-33.6,-47.8,37.0,27.0,24.497
2,20180502213057,20180503071608,59804.3,8.0,95.0,333.0,396.0,-9.6,-5.0,32.0,26.0,31.616
2,20180503201108,20180504055620,60045.9,8.0,93.0,333.0,,-9.1,,37.0,24.0,
2,20180504175857,20180504182928,60346.9,27.0,39.0,350.9,355.7,-24.7,0.0,32.0,23.0,4.434
2,20180504222742,20180505064322,60392.5,19.0,91.0,344.6,396.2,-9.1,-4.9,29.0,26.0,26.518
2,20180505131629,20180505140701,60551.9,26.0,81.0,350.9,395.7,-33.4,-22.9,32.0,24.0,20.901999999999997
2,20180505210919,20180506025226,60660.0,45.0,92.0,359.3,397.1,-8.4,-5.2,29.0,27.0,17.997
2,20180506163731,20180506170001,60866.2,17.0,56.0,343.5,382.9,-33.6,-95.9,31.0,26.0,14.057
2,20180506204637,20180507060947,60990.3,5.0,89.0,330.9,392.6,-9.3,0.0,30.0,25.0,30.34
2,20180507150959,20180507154200,61209.4,1.0,59.0,335.6,374.7,-54.0,0.0,33.0,27.0,21.015
