vehicle_id,charge_start_time,charge_end_time,charge_duration,mileage,delta_mileage,charge_start_soc,charge_end_soc,charge_delta_soc,charge_start_U,charge_end_U,charge_start_I,charge_end_I,charge_max_temp,charge_min_temp,charge_delta_temp,charge_energy
1,20171101113839,20171101144639,11280,69054.6,,61.2,90.0,28.8,367.8,377.3,-7.7,-7.8,21.0,16.0,5.0,9.071
1,20180126155012,20180126165122,3670,83461.4,73.5,,,,369.3,397.1,-29.6,-1.7,13.0,3.0,10.0,15.191
1,20180127000001,20180127045111,17470,83549.6,88.20000000001164,,,,373.9,399.9,-7.7,-7.7,7.0,1.0,6.0,14.085
1,20180127205050,20180128044400,28390,83650.9,101.29999999998836,29.2,,,358.7,399.1,-7.7,-7.6,8.0,1.0,7.0,22.764
1,20180128161007,20180128171217,3730,83724.6,73.70000000001164,,,,368.7,389.6,-29.6,-40.0,13.0,3.0,10.0,15.879
1,20180128214505,20180129053154,28009,83819.4,94.79999999998836,31.2,,,360.7,399.5,-7.7,-7.7,11.0,0.0,11.0,22.469
1,20180129142759,20180129153749,4190,83894.8,75.40000000000873,,,,370.9,400.2,-29.8,-14.5,14.0,2.0,12.0,17.522000000000002
1,20180129214745,20180130053135,27830,84001.5,106.69999999999708,30.4,,,358.4,400.2,-7.8,-7.6,12.0,1.0,11.0,22.327
1,20180130152317,20180130154407,1250,84107.8,106.30000000000292,40.0,,,367.8,380.1,-29.8,-40.5,12.0,8.0,4.0,5.297999999999999
1,20180130154721,20180130164441,3440,84107.8,0.0,,,,377.2,400.9,-40.3,-10.7,20.0,11.0,9.0,14.331
1,20180130214409,20180131050928,26719,84219.9,112.09999999999128,33.2,,,361.8,399.5,-7.7,-7.6,14.0,3.0,11.0,21.436
1,20180131160155,20180131165709,3314,84302.6,82.70000000001164,,,,374.0,397.9,-40.4,-9.7,16.0,8.0,8.0,14.13
1,20180131214738,20180201051107,26609,84408.3,105.69999999999708,33.6,,,362.5,397.3,-7.7,-7.7,13.0,3.0,10.0,21.345
1,20180201112232,20180201122102,3510,84494.6,86.3000000000029,,,,372.3,387.0,-40.1,-41.1,15.0,5.0,10.0,15.254
1,20180201214928,20180202051058,26490,84591.5,96.89999999999418,35.2,,,361.3,399.1,-7.6,-7.8,11.0,4.0,7.0,21.251
1,20180203163531,20180203171021,2090,84840.8,249.3000000000029,,,,372.2,398.0,-29.6,-2.6,9.0,4.0,5.0,8.62
1,20180203214840,20180204045749,25749,84933.8,93.0,35.2,,,359.7,398.8,-7.4,-7.6,10.0,0.0,10.0,20.648000000000003
1,20180204162522,20180204170942,2660,84992.1,58.30000000000291,,,,370.5,399.0,-29.9,-3.3,12.0,5.0,7.0,11.271
1,20180204215029,20180205052909,27520,85096.1,104.0,31.2,,,358.8,399.1,-7.6,-7.6,12.0,2.0,10.0,22.06
1,20180205154816,20180205164806,3590,85175.0,78.89999999999421,,,,370.4,398.6,-29.9,-2.7,14.0,5.0,9.0,14.993
1,20180205214650,20180206050940,26570,85269.2,94.19999999999708,33.2,,,359.4,399.5,-7.6,-7.7,11.0,0.0,11.0,21.317
1,20180206165557,20180206174337,2860,85352.2,83.0,,,,369.5,385.5,-30.0,-39.9,14.0,6.0,8.0,12.151
1,20180206214650,20180207044050,24840,85428.1,75.90000000000873,38.4,,,363.5,397.6,-7.6,-7.7,12.0,1.0,11.0,19.936
1,20180207163134,20180207171754,2780,85506.6,78.5,,,,369.8,387.2,-29.8,-40.2,13.0,6.0,7.0,11.831
1,20180207214845,20180208053054,27729,85596.5,89.89999999999418,31.2,,,359.4,397.7,-7.7,-7.7,13.0,2.0,11.0,22.226
1,20180208154343,20180208162443,2460,85647.7,51.19999999999709,,,,373.5,398.2,-39.3,-2.7,13.0,6.0,7.0,10.246
1,20180208214151,20180209045251,25860,85738.0,90.30000000000292,35.2,,,362.0,399.7,-7.7,-7.6,11.0,3.0,8.0,20.744
1,20180209163839,20180209172419,2740,85807.8,69.80000000000291,,,,369.8,387.8,-29.2,-40.3,14.0,8.0,6.0,11.797
1,20180209214612,20180210053011,27839,85910.7,102.89999999999418,30.4,,,358.7,398.2,-7.7,-7.6,13.0,2.0,11.0,22.32
1,20180210170942,20180210180222,3160,86011.0,100.30000000000292,38.4,,,368.4,383.0,-39.6,-41.0,15.0,5.0,10.0,13.682
1,20180210214536,20180211053106,27930,86081.5,70.5,31.2,,,358.5,397.4,-7.8,-7.7,12.0,2.0,10.0,22.392
1,20180211161327,20180211170757,3270,86154.7,73.19999999999709,,,,373.9,397.6,-39.5,-3.1,13.0,4.0,9.0,13.896
1,20180211214033,20180212044552,25519,86251.6,96.90000000000872,36.0,,,363.5,398.7,-7.6,-7.6,11.0,3.0,8.0,20.474
1,20180212151652,20180212161022,3210,86329.2,77.59999999999127,,,,373.5,397.5,-39.3,-2.8,16.0,8.0,8.0,13.382
1,20180212213704,20180213043818,25274,86428.6,99.40000000000872,36.8,,,363.1,397.4,-7.6,-7.6,13.0,4.0,9.0,20.288
1,20180213163033,20180213172323,3170,86507.3,78.69999999999709,,,,370.0,397.0,-29.5,-3.0,18.0,10.0,8.0,13.263
1,20180213214508,20180214035728,22340,86599.4,92.09999999999128,,,,365.3,396.4,-7.7,-7.8,14.0,7.0,7.0,17.936
1,20180214165115,20180214172615,2100,86681.0,81.60000000000579,,,,369.3,383.3,-30.3,-16.4,15.0,9.0,6.0,8.967
1,20180214213723,20180215043737,25214,86749.6,68.60000000000582,37.2,,,362.7,397.1,-7.7,-7.8,13.0,4.0,9.0,20.24
