vehicle_id,charge_start_time,charge_end_time,charge_duration,mileage,delta_mileage,charge_start_soc,charge_end_soc,charge_delta_soc,charge_start_U,charge_end_U,charge_start_I,charge_end_I,charge_max_temp,charge_min_temp,charge_delta_temp,charge_energy
8,20171101135429,20171101160849,8060.0,69408.0,109.7221757322173,80.4,100.0,19.599999999999994,370.9,389.9,-7.8,-7.7,20.0,17.0,3.0,6.5070000000000014
8,20180126152148,20180126164358,4930.0,83849.4,76.39999999999421,37.2,82.63661087866113,45.43661087866113,365.4,394.1,-39.0,-14.6,16.0,3.0,13.0,20.254
8,20180126221740,20180126232410,3990.0,83938.4,89.0,29.6,75.03661087866112,45.43661087866113,361.1,382.3,-39.4,-40.4,17.0,2.0,15.0,17.009
8,20180127160136,20180127172026,4730.0,83989.6,51.20000000001164,37.6,83.03661087866112,45.43661087866113,365.3,391.0,-39.2,-2.9,16.0,3.0,13.0,20.044
8,20180127204539,20180127215019,3880.0,84067.0,77.39999999999421,37.2,82.63661087866113,45.43661087866113,364.8,383.0,-39.6,-40.1,20.0,5.0,15.0,16.533
8,20180128141742,20180128154652,5350.0,84136.0,69.0,32.0,77.43661087866113,45.43661087866113,365.4,393.6,-39.7,-14.6,16.0,1.0,15.0,21.741999999999997
8,20180128194913,20180128212003,5450.0,84221.6,85.60000000000579,29.6,75.03661087866112,45.43661087866113,361.9,391.7,-39.6,-14.0,21.0,5.0,16.0,22.34
8,20180129135647,20180129152447,5280.0,84314.0,92.39999999999418,32.0,77.43661087866113,45.43661087866113,361.0,394.0,-30.8,-14.1,16.0,3.0,13.0,21.737
8,20180129193821,20180129210231,5050.0,84400.1,86.10000000000582,34.0,79.43661087866113,45.43661087866113,366.9,391.0,-40.4,-14.2,22.0,8.0,14.0,20.886
8,20180130161154,20180130170714,3320.0,84482.7,82.59999999999127,43.179279613813456,73.38581507612334,30.206535462309883,363.2,388.7,-0.5,-45.4,18.0,8.0,10.0,16.297
8,20180131162517,20180131165407,1730.0,84658.5,83.5,34.0,64.20653546230989,30.206535462309883,358.8,379.9,-6.4,-42.1,13.0,8.0,5.0,7.784
8,20180131172031,20180131175741,2230.0,84658.5,93.17578908280719,43.179279613813456,73.38581507612334,30.206535462309883,381.4,0.0,-43.1,-400.0,19.0,12.0,7.0,9.902000000000001
8,20180131213021,20180131225709,5208.0,84753.4,94.89999999999418,32.0,77.43661087866113,45.43661087866113,363.2,381.3,-39.6,-40.4,19.0,5.0,14.0,22.178
8,20180201200025,20180201212105,4840.0,84803.8,50.40000000000872,36.0,81.43661087866113,45.43661087866113,363.2,391.0,-29.9,-2.4,17.0,6.0,11.0,20.525
8,20180202162503,20180202173013,3910.0,84893.2,89.39999999999418,27.327301255230374,72.7639121338915,45.43661087866113,379.4,390.7,-40.2,-40.0,15.0,5.0,10.0,16.711
8,20180205230014,20180206003224,5530.0,85549.6,83.30000000000291,30.8,76.23661087866112,45.43661087866113,362.7,391.1,-38.7,-14.2,21.0,5.0,16.0,22.054000000000002
8,20180206192922,20180206205302,5020.0,85635.5,85.89999999999418,33.2,78.63661087866113,45.43661087866113,365.0,393.1,-40.3,-14.3,19.0,7.0,12.0,21.25
8,20180207141542,20180207152802,4340.0,85719.0,83.5,37.2,82.63661087866113,45.43661087866113,367.7,387.4,-40.3,-40.4,16.0,4.0,12.0,18.605999999999998
8,20180207193141,20180207204331,4310.0,85794.9,75.89999999999421,27.327301255230374,72.7639121338915,45.43661087866113,366.7,387.8,-38.0,-2.4,21.0,8.0,13.0,18.266
8,20180208134309,20180208150629,5000.0,85886.1,91.20000000001164,36.8,82.23661087866112,45.43661087866113,367.8,393.5,-39.2,-14.6,14.0,12.570606694560599,14.0,20.294
8,20180208192551,20180208205611,5420.0,85984.9,98.79999999998836,29.6,75.03661087866112,45.43661087866113,368.2,389.5,-40.5,-2.3,22.0,8.0,14.0,22.344
8,20180209185310,20180209203150,5920.0,86097.9,113.0,25.2,70.63661087866113,45.43661087866113,361.9,390.4,-40.7,-2.3,20.0,9.0,11.0,23.818
8,20180209231319,20180210003225,4746.0,86182.9,85.0,37.2,82.63661087866113,45.43661087866113,364.3,388.6,-30.0,-3.1,23.0,6.0,17.0,19.862000000000002
8,20180210165253,20180210182023,5250.0,86285.6,102.70000000001164,34.0,79.43661087866113,45.43661087866113,374.9,391.6,-40.1,-2.4,19.0,6.0,13.0,20.951
8,20180210224759,20180210235859,4260.0,86365.6,80.0,38.0,83.43661087866113,45.43661087866113,365.8,385.4,-39.0,-40.3,18.0,4.0,14.0,18.067
8,20180211173634,20180211190104,5070.0,86460.2,94.59999999999128,29.6,75.03661087866112,45.43661087866113,360.1,391.2,-30.1,-40.6,18.0,5.0,13.0,21.631
8,20180211224611,20180211232231,2180.0,86552.9,92.69999999999708,28.4,58.60653546230988,30.206535462309883,361.5,378.7,-39.0,-40.3,17.0,7.0,10.0,9.149
8,20180212100612,20180212112332,4640.0,86593.3,40.40000000000872,34.8,80.23661087866112,45.43661087866113,377.2,382.7,-40.6,-14.7,16.0,2.0,14.0,19.968
8,20180212195147,20180212210557,4450.0,86687.7,94.39999999999418,36.0,81.43661087866113,45.43661087866113,363.0,385.3,-29.9,-40.4,21.0,8.0,13.0,18.96
8,20180213123828,20180213140358,5130.0,86784.2,96.5,35.2,80.63661087866113,45.43661087866113,375.5,391.9,-40.0,-14.2,19.0,7.0,12.0,20.194000000000006
8,20180213174727,20180213181137,1450.0,86820.5,36.300000000002896,43.179279613813456,73.38581507612334,30.206535462309883,371.9,383.8,-39.3,-40.3,18.0,13.0,5.0,6.184
8,20180213214503,20180213231103,5160.0,86916.6,96.10000000000582,32.0,77.43661087866113,45.43661087866113,363.8,391.0,-39.3,-14.7,23.0,8.0,15.0,21.531
8,20180214215038,20180214231118,4840.0,87011.9,95.29999999998836,36.0,81.43661087866113,45.43661087866113,363.5,387.3,-29.8,-14.1,18.0,6.0,12.0,20.194000000000006
8,20180215160336,20180215173656,5600.0,87131.7,9.30000000000291,29.2,74.63661087866113,45.43661087866113,365.2,389.7,-40.2,-2.3,21.0,9.0,12.0,22.58
