vehicle_id,charge_start_time,charge_end_time,charge_duration,mileage,delta_mileage,charge_start_soc,charge_end_soc,charge_delta_soc,charge_start_U,charge_end_U,charge_start_I,charge_end_I,charge_max_temp,charge_min_temp,charge_energy
3.0,20171101000006.0,20171101012546.0,5140.0,65730.6,111.50056306306344,36.0,100.0,64.0,553.2,597.0,-25.0,-2.0,38.0,27.0,80.49600000000002
3.0,20171101131903.0,20171101134913.0,1810.0,65877.4,146.79999999998842,43.0,85.0,42.0,552.7,573.8,-138.0,-190.0,40.0,28.0,54.114
3.0,20171101221353.0,20171101230903.0,3310.0,66021.6,144.20000000001158,30.0,100.0,70.0,558.0,596.0,-179.0,-1.0,44.0,30.0,88.495
3.0,20171102133846.0,20171102141256.0,2050.0,66167.6,146.0,39.0,86.0,47.0,558.4,573.5,-151.0,-190.0,42.0,30.0,61.324
3.0,20171102222516.0,20171103000136.0,5780.0,66311.8,144.1999999999971,28.0,100.0,72.0,550.8,598.0,-68.0,-5.0,43.0,32.0,89.654
3.0,20171103135748.0,20171103143158.0,2050.0,66459.3,147.60000000000582,40.0,88.0,48.0,558.0,574.2,-199.0,-190.0,43.0,0.0,63.21
3.0,20171103221919.0,20171103235009.0,5450.0,66603.3,144.0,31.0,100.0,69.0,553.6,594.6,-84.0,-5.0,44.0,32.0,85.515
3.0,20171104141755.0,20171104144925.0,1890.0,66751.0,147.6999999999971,42.0,85.0,43.0,559.0,573.4,-189.0,-189.0,41.0,30.0,56.289
3.0,20171105020116.0,20171105030236.0,3680.0,66895.9,144.89999999999418,30.0,100.0,70.0,553.3,593.8,-111.0,-1.0,42.0,29.0,88.994
3.0,20171105115210.0,20171105120750.0,940.0,66987.8,91.90000000000872,64.0,0.0,-64.0,567.0,0.0,-190.0,0.0,38.0,0.0,25.286
3.0,20171105143650.0,20171105145420.0,1050.0,67043.0,55.19999999999709,62.0,86.0,24.0,558.5,573.7,-189.0,-188.0,40.0,32.0,31.405
3.0,20171106012058.0,20171106015838.0,2260.0,67187.8,144.8000000000029,34.0,82.0,48.0,564.9,572.6,-173.0,-173.0,40.0,0.0,61.117
3.0,20171106020018.0,20171106021528.0,910.0,67187.8,0.0,82.0,100.0,18.0,569.0,593.3,-174.0,-1.0,42.0,34.0,20.214
3.0,20171106132728.0,20171106135608.0,1720.0,67335.9,148.09999999999133,44.0,85.0,41.0,560.7,573.8,-199.0,-190.0,40.0,28.0,53.71100000000001
3.0,20171107220051.0,20171107233021.0,5370.0,67771.0,435.1000000000058,32.0,100.0,68.0,555.1,587.7,-87.0,-2.0,37.0,24.0,83.85
3.0,20171108135343.0,20171108142303.0,1760.0,67918.6,147.60000000000582,44.0,84.0,40.0,560.2,574.5,-189.0,-188.0,37.0,24.0,52.574
3.0,20171109003721.0,20171109013351.0,3390.0,68063.2,144.59999999999133,30.0,100.0,70.0,563.3,593.9,-173.0,-1.0,41.0,26.0,87.277
3.0,20171109141456.0,20171109144526.0,1830.0,68211.3,148.10000000000582,43.0,85.0,42.0,561.2,573.5,-193.0,-188.0,41.0,29.0,54.549
3.0,20171110014536.0,20171110023736.0,3120.0,68356.1,144.8000000000029,30.0,100.0,70.0,550.1,595.2,-18.0,-2.0,44.0,0.0,86.98700000000002
3.0,20171110143212.0,20171110143222.0,10.0,68503.6,147.5,42.0,42.0,0.0,559.2,562.2,-178.0,-199.0,37.0,31.0,0.294
3.0,20171110143412.0,20171110150312.0,1740.0,68503.6,0.0,42.0,84.0,42.0,558.1,573.0,-179.0,-189.0,43.0,31.0,54.255
3.0,20171111013742.0,20171111031312.0,5730.0,68647.7,144.09999999999133,29.0,100.0,71.0,550.9,593.2,-64.0,-4.0,43.0,31.0,88.50399999999998
3.0,20171111132936.0,20171111135756.0,1700.0,68795.0,147.3000000000029,44.0,83.0,39.0,558.8,572.8,-132.0,-189.0,43.0,31.0,50.79600000000001
3.0,20171111222326.0,20171111235916.0,5750.0,68939.1,144.10000000000582,29.0,100.0,71.0,552.8,598.1,-98.0,-2.0,43.0,31.0,88.77
3.0,20171112134324.0,20171112141134.0,1690.0,69085.7,146.59999999999133,44.0,83.0,39.0,561.2,573.1,-189.0,-190.0,41.0,0.0,49.578
3.0,20171112221814.0,20171112231444.0,3390.0,69230.0,144.3000000000029,29.0,100.0,71.0,550.4,594.9,-41.0,-2.0,44.0,0.0,87.73299999999998
3.0,20171113122230.0,20171113123140.0,550.0,69251.3,21.30000000000291,92.0,100.0,8.0,565.3,600.1,-154.0,-7.0,33.0,0.0,10.666
3.0,20171113223357.0,20171113235807.0,5050.0,69432.1,180.8000000000029,35.0,100.0,65.0,559.8,595.8,-100.0,-3.0,35.0,0.0,78.997
3.0,20171114141423.0,20171114144043.0,1580.0,69579.5,147.39999999999418,47.0,83.0,36.0,561.4,574.4,-189.0,-189.0,36.0,25.0,47.44
3.0,20171115002654.0,20171115015534.0,5320.0,69723.7,144.1999999999971,34.0,100.0,66.0,553.8,590.4,-53.0,-4.0,38.0,0.0,82.861
3.0,20171115145420.0,20171115151750.0,1410.0,69871.0,147.3000000000029,48.0,81.0,33.0,566.4,564.7,-198.0,0.0,36.0,24.0,43.609
3.0,20171116004212.0,20171116013642.0,3270.0,70015.6,144.60000000000582,30.0,100.0,70.0,563.9,594.0,-183.0,-2.0,39.0,0.0,87.65100000000002
3.0,20171116132125.0,20171116134345.0,1340.0,70162.4,146.79999999998842,50.0,82.0,32.0,565.5,573.8,-199.0,-191.0,38.0,27.0,41.994
3.0,20171117020145.0,20171117033035.0,5330.0,70306.6,144.20000000001158,33.0,100.0,67.0,551.7,596.9,-15.0,-3.0,38.0,0.0,83.36200000000002
3.0,20171117133455.0,20171117140015.0,1520.0,70453.9,147.29999999998842,47.0,84.0,37.0,552.7,573.5,-97.0,-190.0,40.0,29.0,47.377
3.0,20171117215715.0,20171117232926.0,5531.0,70597.7,143.8000000000029,33.0,100.0,67.0,557.9,596.4,-98.0,-2.0,42.0,30.0,82.836
3.0,20171118135943.0,20171118142443.0,1500.0,70744.9,147.1999999999971,47.0,84.0,37.0,561.1,573.8,-199.0,-190.0,39.0,28.0,46.933
3.0,20171118220024.0,20171118233054.0,5430.0,70889.1,144.20000000001158,32.0,98.0,66.0,558.0,599.3,-98.0,-38.0,39.0,0.0,83.95100000000002
3.0,20171119142150.0,20171119145740.0,2150.0,71037.0,147.89999999999418,45.0,0.0,-45.0,561.9,0.0,-179.0,0.0,34.0,0.0,48.187
3.0,20171120020235.0,20171120033425.0,5510.0,71180.9,143.89999999999418,30.0,100.0,70.0,555.2,590.4,-95.0,-6.0,34.0,22.0,85.927
3.0,20171120115404.0,20171120120844.0,880.0,71273.9,93.0,64.0,85.0,21.0,560.5,565.8,-189.0,0.0,31.0,23.0,26.159
3.0,20171120143544.0,20171120143604.0,20.0,71329.0,55.10000000000582,65.0,65.0,0.0,557.9,566.4,-159.0,-205.0,30.0,24.0,0.557
3.0,20171120144604.0,20171120145834.0,750.0,71329.0,0.0,65.0,84.0,19.0,560.9,575.8,-199.0,-190.0,33.0,24.0,23.541
3.0,20171121020004.0,20171121061504.0,15300.0,71473.5,144.5,31.0,0.0,-31.0,557.2,0.0,-100.0,0.0,32.0,0.0,90.121
3.0,20171121132600.0,20171121135450.0,1730.0,71619.5,146.0,44.0,84.0,40.0,557.7,575.9,-151.0,-189.0,33.0,0.0,51.707
3.0,20171121235602.0,20171122005222.0,3380.0,71763.9,144.39999999999418,30.0,100.0,70.0,560.6,593.0,-173.0,-3.0,36.0,21.0,86.585
3.0,20171122134122.0,20171122141142.0,1820.0,71910.6,146.70000000001158,44.0,86.0,42.0,561.9,575.6,-190.0,-190.0,34.0,23.0,54.767
3.0,20171123024226.0,20171123033621.0,3235.0,72054.9,144.29999999998842,33.0,100.0,67.0,557.0,595.3,-122.0,-8.0,34.0,0.0,84.023
3.0,20171123135520.0,20171123142620.0,1860.0,72201.4,146.5,42.0,86.0,44.0,561.5,575.5,-189.0,-190.0,35.0,23.0,55.984
3.0,20171124004628.0,20171124011758.0,1890.0,72345.7,144.3000000000029,33.0,56.0,23.0,552.3,565.0,-24.0,-102.0,30.0,0.0,29.489
3.0,20171124014038.0,20171124023808.0,3450.0,72345.7,0.0,56.0,100.0,44.0,555.9,591.2,-13.0,-2.0,33.0,24.0,52.925
3.0,20171124141840.0,20171124144750.0,1750.0,72492.3,146.60000000000582,41.0,84.0,43.0,562.5,576.0,-199.0,-190.0,33.0,20.0,54.996
3.0,20171125012447.0,20171125030057.0,5770.0,72638.2,145.89999999999418,29.0,100.0,71.0,558.2,585.4,-100.0,-5.0,32.0,0.0,88.706
3.0,20171125114013.0,20171125120703.0,1610.0,72730.3,92.10000000000582,64.0,100.0,36.0,566.9,601.9,-199.0,-9.0,31.0,22.0,45.737
3.0,20171125143403.0,20171125143923.0,320.0,72785.2,54.89999999999418,78.0,85.0,7.0,566.6,574.2,-189.0,-190.0,33.0,26.0,9.662
3.0,20171126011154.0,20171126020554.0,3240.0,72930.4,145.1999999999971,31.0,100.0,69.0,566.5,595.2,-179.0,-2.0,35.0,0.0,85.486
3.0,20171126133243.0,20171126135843.0,1560.0,73077.3,146.90000000000867,48.0,0.0,-48.0,561.8,0.0,-188.0,0.0,34.0,0.0,45.808
3.0,20171126225354.0,20171126234424.0,3030.0,73221.2,143.89999999999418,35.0,98.0,63.0,565.7,575.9,-173.0,0.0,37.0,22.0,81.056
3.0,20171127134549.0,20171127141209.0,1580.0,73368.5,147.3000000000029,46.0,84.0,38.0,550.7,566.0,-13.0,0.0,35.0,23.0,48.19600000000001
3.0,20171128021514.0,20171128033714.0,4920.0,73512.5,144.0,38.0,100.0,62.0,553.2,591.0,-19.0,-4.0,35.0,24.0,75.932
3.0,20171128140940.0,20171128143610.0,1590.0,73659.7,147.1999999999971,49.0,0.0,-49.0,559.7,562.0,-158.0,0.0,37.0,26.0,46.843
3.0,20171129015609.0,20171129025049.0,3280.0,73803.7,144.0,37.0,100.0,63.0,555.7,594.1,-107.0,-3.0,39.0,26.0,79.836
3.0,20171129142109.0,20171129145927.0,2298.0,73951.0,147.3000000000029,48.0,0.0,-48.0,560.8,0.0,-190.0,0.0,39.0,0.0,46.07
3.0,20171130002003.0,20171130014223.0,4940.0,74094.8,143.8000000000029,38.0,100.0,62.0,554.7,592.7,-53.0,-4.0,40.0,0.0,77.16
3.0,20171201022950.0,20171201035810.0,5300.0,74386.4,291.59999999999127,34.0,100.0,66.0,551.7,590.8,-11.0,-6.0,35.0,0.0,81.882
3.0,20171201132023.0,20171201135023.0,1800.0,74534.3,147.90000000000867,41.0,84.0,43.0,557.7,574.2,-158.0,-191.0,38.0,25.0,56.245
3.0,20171201232952.0,20171202003152.0,3720.0,74678.7,144.39999999999418,28.0,100.0,72.0,554.2,594.6,-134.0,-7.0,39.0,24.0,90.087
3.0,20171202134235.0,20171202141135.0,1740.0,74826.1,147.40000000000867,42.0,84.0,42.0,560.3,574.3,-199.0,-191.0,37.0,25.0,54.5
3.0,20171202223335.0,20171203001025.0,5810.0,74970.4,144.29999999998842,28.0,100.0,72.0,549.0,589.8,-19.0,-5.0,38.0,25.0,89.488
3.0,20171203140417.0,20171203143647.0,1950.0,75118.1,147.70000000001158,40.0,87.0,47.0,560.9,575.0,-198.0,-191.0,38.0,25.0,60.95399999999999
3.0,20171203223037.0,20171204000147.0,5470.0,75262.4,144.29999999998842,30.0,100.0,70.0,550.8,597.4,-21.0,-10.0,39.0,27.0,85.773
3.0,20171204141505.0,20171204144735.0,1950.0,75410.2,147.8000000000029,41.0,86.0,45.0,558.2,574.9,-189.0,-189.0,37.0,0.0,58.274
3.0,20171205023048.0,20171205032138.0,3050.0,75554.8,144.60000000000582,29.0,100.0,71.0,563.8,592.6,-199.0,-9.0,38.0,0.0,88.697
3.0,20171205113737.0,20171205120527.0,1670.0,75647.1,92.30000000000292,63.0,100.0,37.0,562.2,599.4,-199.0,-9.0,36.0,26.0,47.738
3.0,20171205143517.0,20171205144037.0,320.0,75702.3,55.19999999999709,77.0,84.0,7.0,564.8,572.9,-170.0,-190.0,37.0,29.0,9.621
3.0,20171206015346.0,20171206031116.0,4650.0,75847.0,144.6999999999971,28.0,100.0,72.0,548.5,597.8,-21.0,-9.0,37.0,23.0,90.624
3.0,20171206131710.0,20171206134540.0,1710.0,75993.9,146.89999999999418,41.0,83.0,42.0,559.9,573.9,-199.0,-190.0,38.0,25.0,53.621
3.0,20171206222330.0,20171206235450.0,5480.0,76138.0,144.10000000000582,32.0,100.0,68.0,552.8,596.6,-67.0,-10.0,38.0,25.0,85.56700000000002
3.0,20171207134122.0,20171207141202.0,1840.0,76285.1,147.10000000000582,42.0,85.0,43.0,561.4,574.8,-170.0,-190.0,37.0,0.0,54.402
3.0,20171207215842.0,20171207232922.0,5440.0,76429.3,144.1999999999971,31.0,100.0,69.0,558.7,591.5,-99.0,-4.0,38.0,0.0,84.665
3.0,20171207233102.0,20171208003439.0,3817.0,76429.3,0.0,100.0,0.0,-100.0,581.0,0.0,-1.0,0.0,38.0,0.0,0.154
3.0,20171208135752.0,20171208143012.0,1940.0,76576.6,147.3000000000029,40.0,84.0,44.0,564.4,574.8,-190.0,-189.0,36.0,24.0,58.299
3.0,20171209005941.0,20171209070558.0,21977.0,76721.2,144.59999999999133,23.0,0.0,-23.0,560.7,0.0,-173.0,0.0,38.0,0.0,109.842
3.0,20171209142519.0,20171209145239.0,1640.0,76869.5,148.3000000000029,42.0,83.0,41.0,568.1,574.5,-199.0,-190.0,37.0,24.0,51.532
3.0,20171210115349.0,20171210120819.0,870.0,77107.2,237.6999999999971,62.0,82.0,20.0,554.0,565.9,-29.0,0.0,33.0,24.0,25.644
3.0,20171210143839.0,20171210145419.0,940.0,77162.4,55.19999999999709,60.0,82.0,22.0,562.0,574.0,-199.0,-191.0,37.0,26.0,29.537
3.0,20171210220259.0,20171210234209.0,5950.0,77306.8,144.40000000000867,23.0,98.0,75.0,544.7,579.1,-15.0,-39.0,40.0,26.0,96.167
3.0,20171211132223.0,20171211134553.0,1410.0,77453.0,146.1999999999971,50.0,83.0,33.0,557.9,574.9,-179.0,-191.0,34.0,0.0,43.911
3.0,20171211222256.0,20171211231226.0,2970.0,77597.3,144.3000000000029,37.0,100.0,63.0,560.2,578.7,-173.0,-1.0,38.0,0.0,80.42
3.0,20171212134231.0,20171212140701.0,1470.0,77744.8,147.5,49.0,83.0,34.0,562.5,575.0,-198.0,-190.0,34.0,0.0,45.79600000000001
3.0,20171213021730.0,20171213025010.0,1960.0,77889.3,144.5,36.0,60.0,24.0,556.5,565.6,-84.0,-100.0,31.0,0.0,30.807
3.0,20171213030050.0,20171213035300.0,3130.0,77889.3,0.0,60.0,100.0,40.0,557.2,580.4,-24.0,-5.0,34.0,25.0,48.383
3.0,20171213140112.0,20171213142412.0,1380.0,78036.0,146.6999999999971,50.0,83.0,33.0,559.6,574.9,-179.0,-191.0,34.0,23.0,43.262
3.0,20171214015922.0,20171214032812.0,5330.0,78180.5,144.5,35.0,100.0,65.0,552.1,581.1,-16.0,-4.0,33.0,22.0,81.705
3.0,20171214142028.0,20171214144538.0,1510.0,78327.7,147.1999999999971,48.0,84.0,36.0,562.8,575.2,-199.0,-191.0,34.0,23.0,47.46100000000001
3.0,20171215004038.0,20171215021048.0,5410.0,78472.2,144.5,33.0,100.0,67.0,558.0,587.2,-100.0,-7.0,33.0,21.0,83.863
3.0,20171215114913.0,20171215114923.0,10.0,78564.3,92.10000000000582,67.0,67.0,0.0,561.7,564.9,-159.0,-160.0,27.0,22.0,0.25
3.0,20171215115103.0,20171215121103.0,1200.0,78564.3,0.0,67.0,94.0,27.0,565.3,567.3,-199.0,0.0,31.0,22.0,36.409
3.0,20171216021343.0,20171216031403.0,3620.0,78763.6,199.3000000000029,25.0,100.0,75.0,561.1,591.3,-179.0,-3.0,34.0,19.0,95.264
3.0,20171216133622.0,20171216140542.0,1760.0,78910.3,146.6999999999971,42.0,84.0,42.0,562.6,575.9,-199.0,-191.0,33.0,20.0,55.36600000000001
3.0,20171217024258.0,20171217061731.0,12873.0,79054.4,144.09999999999133,28.0,0.0,-28.0,550.3,0.0,-29.0,0.0,34.0,0.0,94.111
3.0,20171218005108.0,20171218064704.0,21356.0,79251.8,197.40000000000873,21.0,0.0,-21.0,556.8,0.0,-91.0,0.0,33.0,0.0,98.748
3.0,20171218135407.0,20171218143307.0,2340.0,79398.6,146.8000000000029,40.0,86.0,46.0,556.8,576.0,-146.0,-172.0,31.0,18.0,60.838
3.0,20171219011459.0,20171219021339.0,3520.0,79542.6,144.0,31.0,100.0,69.0,563.3,581.6,-114.0,-1.0,35.0,17.0,84.652
3.0,20171219114657.0,20171219120427.0,1050.0,79634.5,91.89999999999418,61.0,85.0,24.0,565.1,566.0,-191.0,0.0,29.0,0.0,31.45300000000001
3.0,20171219142427.0,20171219143907.0,880.0,79689.4,54.89999999999418,64.0,84.0,20.0,562.4,575.7,-188.0,-179.0,31.0,22.0,26.169
3.0,20171220025126.0,20171220035336.0,3730.0,79833.9,144.5,29.0,100.0,71.0,560.8,577.6,-114.0,-1.0,35.0,18.0,91.048
3.0,20171220215030.0,20171220223250.0,2540.0,79960.2,126.30000000000292,49.0,100.0,51.0,566.2,588.6,-173.0,-1.0,32.0,20.0,64.656
