vehicle_id,charge_start_time,charge_end_time,charge_duration,mileage,delta_mileage,charge_start_soc,charge_end_soc,charge_delta_soc,charge_start_U,charge_end_U,charge_start_I,charge_end_I,charge_max_temp,charge_min_temp,charge_delta_temp,charge_energy
14.0,20180418165935.0,20180418174506.0,2731.0,66546.6,93.17578908280719,19.0,67.0,48.0,345.2,386.3,-33.4,-64.9,31.0,23.0,8.0,17.651
14.0,20180418200939.0,20180418202109.0,690.0,66647.3,100.69999999999708,16.0,28.0,12.0,342.3,358.4,-20.7,-62.0,37.0,29.0,8.0,4.133
14.0,20180418202239.0,20180418204709.0,1470.0,66647.3,0.0,29.0,55.0,26.0,359.3,378.6,-62.0,-64.9,32.0,22.0,10.0,9.422
14.0,20180418234113.0,20180419001744.0,2191.0,66727.0,79.69999999999709,22.0,57.0,35.0,350.3,379.4,-43.7,-56.0,30.0,23.0,7.0,12.715
14.0,20180419135142.0,20180419153244.0,6062.0,66897.4,170.39999999999418,25.0,80.0,55.0,350.0,394.4,-30.7,-33.5,32.0,23.0,9.0,19.694000000000006
14.0,20180420000312.0,20180420003412.0,1860.0,67007.4,110.0,40.0,77.0,37.0,359.9,394.3,-50.3,-41.0,30.0,22.0,8.0,14.007
14.0,20180420013144.0,20180420061519.0,17015.0,67029.6,22.200000000011638,70.0,95.0,25.0,379.5,398.5,-5.2,-5.1,25.0,24.0,1.0,9.574
14.0,20180420142458.0,20180420145059.0,1561.0,67203.1,173.5,33.0,71.0,38.0,352.9,380.4,-34.9,0.0,34.0,27.0,7.0,14.482000000000001
14.0,20180420154100.0,20180420165402.0,4382.0,67238.2,0.09999999999126884,61.0,92.0,31.0,373.2,397.9,-23.3,-17.3,29.0,22.0,7.0,11.918
14.0,20180420235240.0,20180421163200.0,59960.0,67456.0,217.8000000000029,8.0,99.0,91.0,331.0,398.5,-5.7,-5.0,34.0,27.0,7.0,33.667
14.0,20180422164519.0,20180422171220.0,1621.0,67703.5,247.5,37.0,66.0,29.0,357.6,387.0,-51.6,-64.9,31.0,22.0,9.0,10.593
