vehicle_id,charge_start_time,charge_end_time,charge_duration,mileage,delta_mileage,charge_start_soc,charge_end_soc,charge_delta_soc,charge_start_U,charge_end_U,charge_start_I,charge_end_I,charge_max_temp,charge_min_temp,charge_delta_temp,charge_energy
11.0,20180418202137.0,20180419014414.0,19357.0,63438.9,90.98178053830203,31.0,99.0,68.0,347.2,398.0,-17.6,-5.1,35.0,24.0,11.0,27.178
11.0,20180419123435.0,20180419132836.0,3241.0,63565.6,126.69999999999708,50.0,91.0,41.0,366.0,397.7,-61.3,-17.0,33.0,24.0,9.0,15.975999999999999
11.0,20180419200913.0,20180420012250.0,18817.0,63730.9,165.3000000000029,35.0,99.0,64.0,348.7,397.8,-17.0,-5.1,35.0,25.0,10.0,26.29
11.0,20180420132116.0,20180420135048.0,1772.0,63788.4,57.5,74.0,92.0,18.0,382.9,396.5,-31.1,-16.8,32.0,26.0,6.0,6.744
11.0,20180420205026.0,20180421015633.0,18367.0,63940.7,152.29999999999563,31.0,98.0,67.0,349.2,397.8,-16.6,-5.0,36.0,25.0,11.0,25.545
11.0,20180421151142.0,20180421155413.0,2551.0,64151.3,210.60000000000585,17.0,73.0,56.0,348.0,392.3,-66.9,-57.7,35.0,25.0,10.0,21.201
11.0,20180421204549.0,20180422021656.0,19867.0,64286.8,135.5,21.0,98.0,77.0,345.1,397.9,-17.3,-5.0,33.0,27.0,6.0,28.531
11.0,20180422144353.0,20180422151854.0,2101.0,64521.6,234.79999999999558,7.0,48.0,41.0,339.6,373.7,-56.4,-70.5,37.0,26.0,11.0,14.775
11.0,20180422152854.0,20180422153924.0,630.0,64521.6,0.0,49.0,62.0,13.0,368.6,384.4,-53.6,-73.7,28.0,25.0,3.0,4.846
11.0,20180422193529.0,20180422200129.0,1560.0,64654.4,132.8000000000029,9.0,40.0,31.0,340.2,368.9,-52.5,-73.9,34.0,24.0,10.0,11.029000000000002
11.0,20180422222833.0,20180423044109.0,22356.0,64729.2,74.79999999999562,8.0,98.0,90.0,335.9,398.0,-18.2,-5.0,30.0,26.0,4.0,32.605
11.0,20180423201753.0,20180424025302.0,23709.0,65023.4,294.20000000000437,3.0,99.0,96.0,330.2,397.9,-18.4,-5.2,31.0,26.0,5.0,34.908
11.0,20180424123247.0,20180424133148.0,3541.0,65174.3,150.90000000000146,43.0,91.0,48.0,355.8,397.7,-23.9,-17.2,30.0,24.0,6.0,18.498
11.0,20180424210157.0,20180425024135.0,20378.0,65364.5,190.1999999999971,24.0,99.0,75.0,343.3,398.0,-17.6,-5.0,34.0,28.0,6.0,29.385
11.0,20180425074446.0,20180425081517.0,1831.0,65433.3,68.80000000000291,73.0,90.0,17.0,386.8,397.5,-61.0,-23.1,30.0,23.0,7.0,6.505
11.0,20180425122433.0,20180425125733.0,1980.0,65483.7,50.39999999999418,82.0,99.0,17.0,391.2,397.7,-74.1,-17.7,29.0,26.0,3.0,7.6629999999999985
11.0,20180425172808.0,20180425214844.0,15636.0,65612.4,128.6999999999971,48.0,99.0,51.0,355.9,398.0,-16.6,-5.0,34.0,24.0,10.0,20.73
11.0,20180426115817.0,20180426123817.0,2400.0,65702.4,90.0,67.0,93.0,26.0,377.9,397.8,-29.0,-17.1,29.0,25.0,4.0,10.102
11.0,20180426230525.0,20180427051302.0,22057.0,65920.1,217.70000000001164,15.0,99.0,84.0,336.8,398.0,-17.9,-5.0,35.0,24.0,11.0,31.78
11.0,20180427120438.0,20180427130039.0,3361.0,66068.6,148.5,47.0,91.0,44.0,364.8,397.8,-66.3,-17.2,32.0,24.0,8.0,16.89
11.0,20180427220751.0,20180428050229.0,24878.0,66308.5,239.89999999999412,2.0,99.0,97.0,314.9,398.0,-19.2,-5.0,37.0,24.0,13.0,36.548
11.0,20180428123445.0,20180428133847.0,3842.0,66452.4,143.89999999999418,46.0,91.0,45.0,360.4,397.7,-42.5,-17.0,36.0,24.0,12.0,17.5
11.0,20180428212856.0,20180429025703.0,19687.0,66622.2,169.8000000000029,29.0,99.0,70.0,345.0,397.8,-9.0,-5.2,35.0,24.0,11.0,27.766
11.0,20180501205721.0,20180502031428.0,22627.0,67670.0,120.0,8.0,98.0,90.0,335.2,398.0,-18.0,-5.1,34.0,25.0,9.0,32.633
11.0,20180502210231.0,20180503032908.0,23197.0,68004.1,334.1000000000058,7.0,97.0,90.0,331.3,397.9,-7.8,-5.1,36.0,24.0,12.0,33.693000000000005
