vehicle_id,charge_start_time,charge_end_time,charge_duration,mileage,delta_mileage,charge_start_soc,charge_end_soc,charge_delta_soc,charge_start_U,charge_end_U,charge_start_I,charge_end_I,charge_max_temp,charge_min_temp,charge_delta_temp,charge_energy
16.0,20171102232412.0,20171103004409.0,4797.0,133390.0,109.7221757322173,8.8,34.8,26.0,324.7,374.7,-64.6,-16.2,28.0,17.0,11.0,21.151999999999997
16.0,20171103154427.0,20171103170427.0,4800.0,133533.0,143.0,7.6,33.6,26.0,326.9,374.8,-64.8,-16.0,25.0,16.0,9.0,20.976999999999997
16.0,20171103234006.0,20171104010443.0,5077.0,133675.0,142.0,6.4,34.4,28.0,325.3,374.8,-64.8,-16.1,25.0,11.0,14.0,22.449
16.0,20171104152631.0,20171104164821.0,4910.0,133818.0,143.0,5.2,31.6,26.4,320.2,374.1,-7.1,-0.1,24.0,14.0,10.0,21.357
16.0,20171104234929.0,20171105012146.0,5537.0,133972.0,154.0,4.8,34.4,29.6,309.9,374.7,-9.2,-16.1,24.0,11.0,13.0,23.853
16.0,20171105171731.0,20171105174341.0,1570.0,134112.0,140.0,30.0,34.0,4.0,368.0,373.4,-30.0,-16.2,24.0,21.0,3.0,3.32
16.0,20171105223737.0,20171105232947.0,3130.0,134250.0,138.0,8.0,30.0,22.0,326.8,368.0,-59.8,-30.0,25.0,13.0,12.0,17.453
16.0,20171110170637.0,20171110180257.0,3380.0,134648.0,398.0,16.4,33.2,16.800000000000004,341.6,373.0,-59.8,-16.1,21.0,13.0,8.0,13.705
16.0,20171110235335.0,20171111012742.0,5647.0,134798.0,150.0,2.0,34.4,32.4,275.0,374.7,-9.0,-16.1,25.0,12.0,13.0,25.612
16.0,20171111152804.0,20171111165204.0,5040.0,134937.0,139.0,4.0,31.6,27.6,318.6,374.8,-9.1,-16.1,23.0,12.0,11.0,22.241999999999997
16.0,20171111232422.0,20171112005150.0,5248.0,135079.0,142.0,4.8,34.0,29.2,315.1,374.8,-8.1,-16.2,23.0,9.0,14.0,23.324
16.0,20171112154006.0,20171112165326.0,4400.0,135198.0,119.0,10.8,33.2,22.4,334.1,374.8,-64.8,-16.1,21.0,12.0,9.0,18.314
16.0,20171112215613.0,20171112230803.0,4310.0,135308.0,110.0,11.6,33.6,22.0,328.3,374.7,-6.1,-16.1,22.0,10.0,12.0,17.758
16.0,20171113154109.0,20171113164410.0,3781.0,135400.0,92.0,17.6,34.4,16.799999999999994,336.1,374.8,-8.5,-16.1,19.0,12.0,7.0,14.037
16.0,20171117220029.0,20171117232329.0,4980.0,136035.0,110.0,6.4,32.0,25.6,321.2,374.6,-15.6,-16.1,19.0,7.0,12.0,20.537
16.0,20171118143310.0,20171118155520.0,4930.0,136152.0,117.0,7.6,32.8,25.2,321.1,374.7,-7.7,-16.2,18.0,8.0,10.0,20.375999999999998
16.0,20171118215141.0,20171118222301.0,1880.0,136262.0,110.0,10.0,24.0,14.0,329.2,360.3,-64.7,-60.7,16.0,7.0,9.0,11.095
16.0,20171119110200.0,20171119120820.0,3980.0,136348.0,86.0,4.0,31.2,27.2,300.8,371.1,-0.1,-29.9,18.0,4.0,14.0,21.651
16.0,20171119184431.0,20171119192901.0,2670.0,136460.0,43.0,13.6,30.8,17.200000000000006,335.8,369.1,-54.3,-29.8,20.0,9.0,11.0,13.782
16.0,20171119235251.0,20171120011738.0,5087.0,136557.0,97.0,6.8,33.2,26.4,319.2,374.7,-3.4,-16.1,20.0,6.0,14.0,21.028000000000002
16.0,20171120153925.0,20171120164455.0,3930.0,136678.0,121.0,14.0,32.8,18.8,342.5,374.8,-65.0,-16.1,20.0,12.0,8.0,15.443
16.0,20171120233427.0,20171121010004.0,5137.0,136805.0,127.0,7.2,35.2,28.000000000000004,317.4,374.7,-5.6,-16.1,22.0,8.0,14.0,22.474
16.0,20171121162820.0,20171121175440.0,5180.0,136933.0,128.0,8.0,32.8,24.8,327.1,374.4,-59.9,-16.1,19.0,10.0,9.0,20.199
16.0,20171121233630.0,20171122005336.0,4626.0,137047.0,114.0,10.0,34.4,24.4,323.6,374.7,-8.0,-16.1,22.0,11.0,11.0,19.614
16.0,20171122172251.0,20171122183128.0,4117.0,137152.0,105.0,11.6,32.8,21.2,327.3,372.4,-7.4,-16.1,18.0,9.0,9.0,17.169
16.0,20171123154547.0,20171123170547.0,4800.0,137372.0,220.0,6.4,31.2,24.8,330.6,374.7,-65.0,-16.0,19.0,10.0,9.0,19.863
16.0,20171123225235.0,20171124001051.0,4696.0,137477.0,105.0,9.2,33.6,24.4,328.8,374.8,-64.8,-16.1,21.0,8.0,13.0,19.843
16.0,20171124152507.0,20171124162057.0,3350.0,137594.0,117.0,12.8,32.0,19.2,337.4,370.7,-64.7,-16.0,18.0,9.0,9.0,15.831
