vehicle_id,charge_start_time,charge_end_time,charge_duration,mileage,delta_mileage,charge_start_soc,charge_end_soc,charge_delta_soc,charge_start_U,charge_end_U,charge_start_I,charge_end_I,charge_max_temp,charge_min_temp,charge_delta_temp,charge_energy
6.0,20171103203711.0,20171104035411.0,26220.0,82965.6,118.3652259332024,34.0,100.0,66.0,363.8,398.2,-7.7,-7.7,18.0,10.0,8.0,21.11
6.0,20171104152512.0,20171104163402.0,4130.0,83082.5,116.89999999999418,43.2,99.2,56.0,369.3,389.8,-26.8,-40.4,23.0,14.0,9.0,17.705
6.0,20171104202445.0,20171105015835.0,20030.0,83184.8,102.30000000000292,50.4,100.0,49.6,367.4,397.5,-7.6,-7.8,18.0,12.0,6.0,16.166
6.0,20171105135203.0,20171105151323.0,4880.0,83339.0,154.1999999999971,23.2,88.8,65.6,361.0,382.0,-23.2,-40.5,27.0,18.0,9.0,20.595
6.0,20171105204456.0,20171106045655.0,29519.0,83459.4,120.39999999999418,27.2,100.0,72.8,359.0,399.9,-7.7,-7.6,22.0,13.0,9.0,23.765
6.0,20171106132556.0,20171106144636.0,4840.0,83599.5,140.10000000000582,32.0,97.6,65.6,366.4,386.5,-39.5,-40.4,26.0,16.0,10.0,20.668000000000006
6.0,20171106212608.0,20171107055718.0,30670.0,83750.7,151.1999999999971,24.4,100.0,75.6,357.6,398.7,-7.8,-7.7,22.0,13.0,9.0,24.67
6.0,20171107151604.0,20171107155524.0,2360.0,83852.4,101.69999999999708,48.0,80.0,32.0,369.8,381.1,-26.4,-40.6,24.0,18.0,6.0,10.058
6.0,20171107201145.0,20171108025114.0,23969.0,83934.0,81.60000000000579,40.4,100.0,59.6,365.2,397.1,-7.6,-7.7,21.0,15.0,6.0,19.344
6.0,20171108142851.0,20171108153151.0,3780.0,84072.1,138.10000000000582,33.2,80.4,47.2,368.7,380.7,-62.8,-37.8,24.0,17.0,7.0,14.944
6.0,20171108213505.0,20171109061215.0,31030.0,84191.4,119.29999999998836,24.0,100.0,76.0,357.0,397.0,-7.6,-7.6,20.0,12.0,8.0,24.956
6.0,20171109135208.0,20171109145028.0,3500.0,84311.5,120.10000000000582,42.8,90.0,47.2,369.6,382.4,-26.4,-40.3,24.0,16.0,8.0,14.847999999999999
6.0,20171109203750.0,20171110031029.0,23559.0,84414.0,102.5,42.0,100.0,58.0,365.4,398.5,-7.7,-7.7,20.0,15.0,5.0,19.015
6.0,20171110165205.0,20171110171335.0,1290.0,84516.6,102.60000000000582,51.6,68.4,16.800000000000004,370.4,380.9,-26.3,-40.6,16.0,12.0,4.0,5.492999999999999
6.0,20171110212026.0,20171111031335.0,21189.0,84559.4,42.79999999998836,47.2,100.0,52.8,366.4,398.3,-7.8,-7.7,15.0,10.0,5.0,17.101
6.0,20171111112342.0,20171111121322.0,2980.0,84643.7,84.30000000000291,61.2,98.4,37.2,366.8,388.6,-5.7,-38.1,16.0,9.0,7.0,11.865
6.0,20171111181303.0,20171111185213.0,2350.0,84775.1,131.4000000000087,34.8,66.4,31.60000000000001,365.9,379.5,-26.1,-40.2,21.0,13.0,8.0,9.977
6.0,20171111204722.0,20171112031841.0,23479.0,84824.2,49.09999999999128,42.4,100.0,57.6,365.6,397.6,-7.7,-7.7,18.0,10.0,8.0,18.941
6.0,20171112115418.0,20171112124908.0,3290.0,84912.6,88.40000000000873,58.4,98.4,40.00000000000001,372.9,389.3,-36.0,-36.3,18.0,10.0,8.0,12.724
6.0,20171112202639.0,20171113044649.0,30010.0,85073.9,161.29999999998842,25.2,100.0,74.8,358.1,398.2,-7.8,-7.8,17.0,9.0,8.0,24.138
6.0,20171113124141.0,20171113134421.0,3760.0,85165.0,91.10000000000582,55.2,98.0,42.8,373.7,386.9,-61.7,-34.6,20.0,13.0,7.0,13.713
6.0,20171113210028.0,20171114044037.0,27609.0,85311.5,146.5,31.2,100.0,68.8,361.7,395.9,-7.7,-7.7,17.0,8.0,9.0,22.233
6.0,20171114172857.0,20171115011036.0,27699.0,85446.9,135.39999999999418,31.2,100.0,68.8,361.0,400.3,-7.7,-7.8,13.0,7.0,6.0,22.309
6.0,20171115123636.0,20171115132556.0,2960.0,85581.1,134.20000000001164,32.8,73.6,40.8,361.9,381.5,-6.1,-42.0,18.0,10.0,8.0,12.902999999999999
