vehicle_id,charge_start_time,charge_end_time,charge_duration,mileage,delta_mileage,charge_start_soc,charge_end_soc,charge_delta_soc,charge_start_U,charge_end_U,charge_start_I,charge_end_I,charge_max_temp,charge_min_temp,charge_delta_temp,charge_energy
13.0,20180418234243.0,20180419064052.0,25089.0,60581.2,118.3652259332024,10.0,71.0,61.0,332.6,377.4,-9.0,-7.9,30.0,26.0,4.0,21.546999999999997
13.0,20180419115428.0,20180419125529.0,3661.0,60714.4,133.20000000000437,21.0,86.0,65.0,343.2,395.6,-17.0,-27.8,31.0,24.0,7.0,24.871
13.0,20180419182906.0,20180420030316.0,30850.0,60860.7,146.29999999999563,30.0,99.0,69.0,347.8,398.0,-8.4,-5.1,33.0,27.0,6.0,25.818
13.0,20180420123824.0,20180420133225.0,3241.0,61028.7,168.0,37.0,88.0,51.0,355.8,397.2,-45.2,-23.5,32.0,23.0,9.0,19.487000000000002
13.0,20180420202933.0,20180421050344.0,30851.0,61192.9,164.20000000000437,29.0,98.0,69.0,347.0,398.0,-5.5,-5.1,31.0,27.0,4.0,25.862
13.0,20180421120557.0,20180421123627.0,1830.0,61350.9,158.0,38.0,78.0,40.0,354.3,394.6,-33.2,-52.0,31.0,24.0,7.0,15.402999999999999
13.0,20180421192005.0,20180422054819.0,37694.0,61531.3,180.40000000000146,12.0,97.0,85.0,334.3,398.0,-7.5,-5.1,29.0,26.0,3.0,31.724
13.0,20180422122522.0,20180422125252.0,1650.0,61672.3,141.0,43.0,74.0,31.0,358.4,390.7,-43.8,-58.1,30.0,25.0,5.0,11.687000000000001
13.0,20180422190730.0,20180423030039.0,28389.0,61803.1,130.79999999999563,35.0,99.0,64.0,349.8,397.8,-8.4,-5.1,27.0,24.0,3.0,23.811999999999998
13.0,20180423090741.0,20180423095141.0,2640.0,61931.7,128.59999999999854,29.0,76.0,47.0,351.7,392.8,-43.6,-57.7,30.0,24.0,6.0,17.402
13.0,20180423095441.0,20180423103312.0,2311.0,61931.8,0.10000000000582077,76.0,92.0,16.0,385.7,397.7,-26.2,-17.0,27.0,25.0,2.0,6.0
13.0,20180423175151.0,20180424041803.0,37572.0,62115.3,183.5,16.0,99.0,83.0,335.4,398.0,-8.7,-5.1,27.0,23.0,4.0,31.469
13.0,20180424140049.0,20180424144550.0,2701.0,62294.5,179.1999999999971,24.0,83.0,59.0,353.3,395.9,-62.0,-37.9,30.0,23.0,7.0,21.851
13.0,20180424202326.0,20180425053037.0,32831.0,62434.7,140.1999999999971,23.0,98.0,75.0,344.6,397.9,-8.2,-5.1,28.0,25.0,3.0,27.489
13.0,20180428123803.0,20180428132604.0,2881.0,63531.9,156.0,38.0,87.0,49.0,356.7,396.4,-43.3,-17.3,32.0,23.0,9.0,18.458
13.0,20180428195942.0,20180429045053.0,31871.0,63690.9,159.0,25.0,96.0,71.0,345.1,397.8,-4.4,-5.0,32.0,27.0,5.0,26.811999999999998
13.0,20180429190805.0,20180430041246.0,32681.0,64037.1,346.1999999999971,24.0,98.0,74.0,345.3,398.0,-8.4,-5.0,33.0,27.0,6.0,27.164
13.0,20180430133346.0,20180430141516.0,2490.0,64197.5,160.40000000000146,32.0,84.0,52.0,352.5,394.5,-37.9,-27.6,36.0,30.0,6.0,19.636
