vehicle_id,charge_start_time,charge_end_time,charge_duration,mileage,delta_mileage,charge_start_soc,charge_end_soc,charge_delta_soc,charge_start_U,charge_end_U,charge_start_I,charge_end_I,charge_max_temp,charge_min_temp,charge_delta_temp,charge_energy
17.0,20171101095139.0,20171101100309.0,690.0,104615.0,93.17578908280719,24.8,30.4,5.599999999999998,349.6,366.8,-47.0,-29.9,15.0,11.0,4.0,4.345
17.0,20171101114838.0,20171101132508.0,5790.0,104629.0,14.0,24.8,30.8,6.0,352.8,368.7,-7.3,-8.3,19.0,15.0,4.0,4.992
17.0,20171101190622.0,20171102001027.0,18245.0,104723.0,94.0,14.4,34.0,19.6,333.8,374.6,-9.1,-8.6,19.0,14.0,5.0,15.887
17.0,20171103185322.0,20171103233802.0,17080.0,105064.0,341.0,16.8,35.2,18.4,334.8,374.5,-8.7,-8.6,18.0,11.0,7.0,14.935
17.0,20171104125423.0,20171104151822.0,8639.0,105167.0,103.0,11.2,20.8,9.6,328.7,349.7,-5.7,-9.1,16.0,10.0,6.0,7.478
17.0,20171104152705.0,20171104154654.0,1189.0,105170.0,3.0,20.4,27.6,7.200000000000002,346.5,367.3,-5.2,-29.7,18.0,13.0,5.0,6.005
17.0,20171104195554.0,20171105020709.0,22275.0,105268.0,98.0,10.4,34.4,24.0,326.3,374.4,-9.6,-8.4,16.0,10.0,6.0,19.199
17.0,20171105103317.0,20171105111619.0,2582.0,105330.0,62.0,27.6,35.6,8.0,363.6,374.3,-63.8,-16.2,15.0,11.0,4.0,6.8660000000000005
17.0,20171105201357.0,20171106024732.0,23615.0,105457.0,127.0,8.4,34.0,25.6,321.2,374.4,-9.6,-8.4,15.0,10.0,5.0,20.458
17.0,20171106235834.0,20171107031420.0,11746.0,105651.0,194.0,22.8,40.0,17.2,350.2,374.2,-9.0,-2.0,16.0,12.0,4.0,10.169
17.0,20171110194031.0,20171111022316.0,24165.0,105996.0,345.0,8.8,34.0,25.2,321.6,374.3,-4.7,-7.3,14.0,8.0,6.0,20.113
17.0,20171111093839.0,20171111100509.0,1590.0,106048.0,0.0,22.8,30.8,8.0,349.9,369.8,-31.6,-16.2,13.0,7.0,6.0,6.54
17.0,20171111170834.0,20171111182734.0,4740.0,106088.0,40.0,23.6,28.4,4.799999999999997,351.0,363.7,-8.8,-8.1,11.0,9.0,2.0,3.875
17.0,20171111210855.0,20171111215745.0,2930.0,106104.0,16.0,24.4,27.2,2.8000000000000007,347.3,358.2,-1.3,-8.0,10.0,8.0,2.0,2.49
17.0,20171111220120.0,20171112001626.0,8106.0,106104.0,0.0,27.6,35.2,7.600000000000001,358.2,374.6,-8.6,-5.5,11.0,7.0,4.0,6.655
17.0,20171113093210.0,20171113100230.0,1820.0,106172.0,68.0,19.2,31.2,12.0,335.4,367.7,-13.7,-29.8,14.0,7.0,7.0,9.78
17.0,20171113132509.0,20171113160509.0,9600.0,106228.0,56.0,19.6,29.6,10.0,340.5,363.4,-8.4,-8.0,16.0,13.0,3.0,7.789
