163,1,13.62109375,,14.859540899890805,,14.501101050096624,15.263,13.1727,13.8487,18.594861460636352,12.7408,13.545397377150474,13.961528778076172,11.533202503126589,
164,1,22.6328125,,22.10925933658037,,22.08762801704336,21.009,21.403000000000002,21.1458,20.24362882368036,21.205,19.89960121619232,19.435688018798828,20.4494105684868,
165,1,11.685546875,,12.888700513157973,,13.258795365379855,9.902,8.999500000000003,10.0188,16.62670849181176,9.3414,10.836346377780993,10.988533020019533,11.463852303646245,
166,1,23.46875,,23.32268188894711,,23.206083147088822,17.982,20.6905,20.825,20.24362882368036,20.4821,20.01544118839665,19.813114166259766,20.491127357720696,
167,1,11.9375,,12.584011037549539,,12.428720570434713,9.434,9.8173,9.1868,16.669941878640532,10.8674,11.164111685744047,11.548922538757324,10.721555292145043,
168,1,24.673828125,,24.296923202984857,,23.951668355802642,22.326999999999998,21.9835,22.0367,20.24362882368036,22.0578,20.01544118839665,19.813114166259766,21.41388117176877,
169,1,22.837890625,,20.788115947873603,,19.81232221380161,15.879000000000001,15.6696,14.9408,19.034896462785856,15.9014,17.615506435795528,17.631391525268555,16.897095061836534,
170,1,24.408203125,,24.302611511514375,,24.02563356325169,22.326999999999998,21.5311,21.1405,20.24362882368036,21.199400000000004,20.074727424082006,19.812213897705078,20.976560788574844,
171,1,12.1484375,,13.133779932586407,,12.962761147519512,9.434,12.2702,12.3661,16.669941878640532,11.669299999999998,11.73484339943643,12.00879955291748,11.016023210617394,
172,1,23.2890625,,23.436427079244684,,23.41729895529973,19.704,19.4654,19.7947,20.24362882368036,20.018700000000006,20.137813988293434,20.316974639892575,20.250116302968184,
173,1,11.826171875,,12.627536744842049,,12.492058962201009,9.434,11.72,10.297999999999998,16.669941878640532,11.7689,11.73484339943643,12.053927421569824,10.894673086051398,
174,1,25.0703125,,24.8111876047212,,24.40479297189816,20.559,21.7754,21.8056,20.24362882368036,21.199800000000003,19.943018015769038,19.66794204711914,21.686989101029944,
175,1,12.6328125,,13.167446718740662,,12.895957599710163,9.434,10.1485,9.1121,18.594861460636352,9.7046,10.630348194895204,11.12288761138916,10.945721130863957,
176,1,23.109375,,22.60509737175333,,22.515794326682936,20.559,20.769400000000005,20.873500000000003,20.24362882368036,19.8745,19.89960121619232,19.478471755981445,20.445248789513677,
177,1,11.4453125,,12.050524995951388,,11.96503091942584,9.434,10.705699999999998,9.791,16.195930844378122,11.047,11.134466776036069,11.334773063659668,10.720256433612427,
178,1,25.115234375,,24.98344935594244,,24.556056170649622,22.326999999999998,22.3752,22.3554,20.24362882368036,22.46,20.074727424082006,19.951244354248047,22.033524703896784,
179,1,14.5234375,,15.430961745072356,,14.873040738426258,15.263,11.2029,11.7758,18.594861460636352,10.945,13.247944195874755,13.583395957946776,11.732248439348181,
180,1,24.568359375,,24.099221810070663,,23.734391393446337,20.559,22.0923,21.6892,20.24362882368036,21.849,19.88373178008368,19.668842315673828,21.41110189039311,
181,1,13.458984375,,14.436899086915659,,14.067175406824354,14.13,13.3556,12.9076,18.594861460636352,13.1925,12.790361908408785,13.178559303283693,11.342495929193738,
182,1,23.0546875,,22.62759619004938,,22.56758878771405,21.345,20.3632,20.5544,20.24362882368036,20.5056,19.96209331217881,19.478471755981445,20.462059962629837,
183,1,13.02734375,,13.899329656189234,,13.579894350762755,14.13,12.5902,13.4754,18.594861460636352,13.1591,11.817858406768371,12.213963508605955,11.29001814772403,
184,1,23.11328125,,22.90337246447489,,22.870037875736198,21.345,20.2565,20.4742,20.24362882368036,20.2303,19.798338202690353,19.58831596374512,20.45255039989249,
185,1,12.212890625,,13.183772473579275,,12.995983426868529,14.13,12.0487,11.5995,16.669941878640532,12.322000000000001,11.73484339943643,12.00879955291748,10.983450543871832,
186,1,25.216796875,,23.59526441119908,,23.047916904824568,18.531,18.734100000000005,19.963700000000006,20.24362882368036,18.5473,19.809608570282897,19.618297576904297,21.36328953916129,
187,1,11.3984375,,12.033320214529176,,11.967738633127695,9.434,7.728699999999999,8.5734,15.58465135999332,9.9073,10.099228934539212,10.198569297790527,10.826146540925741,
188,1,22.90234375,,22.57866683332956,,22.559898785283572,20.359,20.2461,20.4529,20.24362882368036,19.9904,19.447200785731663,19.389278411865234,20.17826482090285,
189,1,11.66796875,,13.177296920189324,,13.41364690265275,10.754000000000001,10.0265,11.314,18.166352192864686,11.3408,11.901229128985825,12.338886260986328,11.482978187403074,
190,1,23.552734375,,22.998055782855147,,22.7991415012729,20.559,21.2421,20.8584,20.24362882368036,20.5151,19.76789180787935,19.29141616821289,20.599630342062724,
191,1,20.1484375,,18.127169625331454,,17.419659909332978,8.242,17.852399999999996,13.615200000000002,17.956729933971125,15.1052,16.314919388325542,16.09493637084961,16.39153129388796,
192,1,23.470703125,,22.51129912994231,,22.273357317814693,20.559,22.9842,21.5484,20.24362882368036,22.4157,19.718936722961978,19.5747184753418,20.87081212066675,
193,1,12.291015625,,12.692733729339828,,12.453066552723035,9.902,9.6815,8.758,15.58465135999332,10.075399999999998,10.65607889403492,10.71664810180664,11.070737847092598,
194,1,23.099609375,,22.3032010530047,,22.14521522323353,20.559,21.4,19.582700000000006,20.24362882368036,20.656199999999995,19.76789180787935,19.29141616821289,20.307058693501748,
195,1,11.517578125,,12.112011500990956,,12.031877455231804,9.434,8.8387,8.571099999999998,15.58465135999332,9.092900000000002,10.099228934539212,10.198569297790527,10.845061285860762,
196,1,24.49609375,,23.748744796558015,,23.373544125848927,22.469,22.6381,22.2082,20.24362882368036,21.9692,19.89960121619232,19.5747184753418,21.601978999723663,
197,1,23.73828125,,22.915049869898443,,22.67355470914291,24.535999999999998,22.3187,22.161800000000003,21.120936507936513,22.6086,20.23834040691812,20.06180000305176,21.187561735643985,
198,1,11.98828125,,12.618496026727257,,12.455466046740757,9.434,9.8173,9.1136,16.669941878640532,10.9065,11.164111685744047,11.548922538757324,10.726363169195508,
199,1,17.1796875,,17.167035783794464,,17.194173021318893,14.085,12.7801,13.4929,19.912363295674048,15.6116,15.991861228534356,15.571325302124025,16.175236770595994,
200,1,12.255859375,,12.915276184772049,,12.727123104250849,9.902,10.7664,9.288799999999998,16.8261901480843,9.3248,10.31395335018412,10.464802742004396,11.261690585333431,
201,1,11.89453125,,12.19850750546416,,12.116831560510885,5.297999999999999,7.5098,6.7772999999999985,18.166352192864686,6.7932000000000015,10.465692221664682,10.491302490234377,11.143284748687606,
202,1,17.1328125,,15.873544993129885,,15.718661428705158,8.242,19.0042,12.877800000000002,16.8261901480843,13.2892,16.294213068239483,15.87738037109375,15.505218037406006,
203,1,12.2734375,,12.290530600571946,,11.737795545630092,6.174,5.860600000000002,5.6926000000000005,11.342895268268418,5.9114,7.089386265423795,6.8850765228271475,9.784137203728854,
204,1,19.546875,,19.608982347007046,,19.023695681699817,19.329,23.6669,24.30390000000001,23.57416042780747,25.7215,21.24388883726171,23.23884391784668,23.11218432926241,
205,1,7.103515625,,7.733513137632826,,7.4652240958099805,0.815,2.8797000000000006,3.5409,8.694528735754483,3.8908000000000014,2.2141569160732995,2.261422634124756,3.449458209580428,
206,1,16.97265625,,16.93256408936594,,16.382334514101064,14.085,19.0832,32.7506,23.36013432930877,23.140000000000004,18.696434459058395,20.19184684753418,19.11369692280113,
207,1,9.8671875,,10.620447003688506,,9.809932979136226,1.663,7.737999999999999,7.4792,11.239286665043615,6.9945,5.783276174424618,6.089822292327881,5.280989204176038,
208,1,18.22265625,,18.5071668845803,,18.053664448463003,19.536,23.1671,25.4431,24.592074696063708,25.5344,20.672517494658106,22.18490219116211,21.03189246272308,
209,1,9.546875,,10.189357311371024,,9.429829051943145,1.663,7.545399999999999,6.2398,11.239286665043615,6.8180999999999985,5.783276174424618,6.089822292327881,5.1474989777876745,
210,1,16.9453125,,17.325425310736907,,16.788364507228472,14.085,21.0655,36.2808,24.592074696063708,23.0998,18.84413879975291,20.47235679626465,18.820731162964695,
211,1,15.0546875,,15.7166444123796,,15.166902255544406,14.085,20.1186,20.489600000000006,12.452975897130164,17.826,15.953245818006685,15.91761875152588,15.884378829160699,
212,1,17.193359375,,17.5261955474756,,16.93835391656114,14.113,21.0655,37.21270000000001,25.088593254935425,22.9612,19.00206619239829,20.433513641357425,18.948824021090648,
213,1,5.197265625,,6.453770229711307,,6.263905813387723,1.143,1.4386,3.0796,8.694528735754483,2.2556000000000003,2.1409605621844765,2.4489777088165283,1.7205773021423827,
214,1,15.162109375,,15.775512042698953,,15.193080890178528,14.113,20.1186,20.3916,12.452975897130164,17.826,15.953245818006685,15.91761875152588,15.810271235453934,
215,1,11.7734375,,11.526498700128366,,10.906196524801707,5.343,5.5214,5.2505,9.456554597814668,5.3652,4.781704563821656,4.1018943786621085,8.817782232766202,
216,1,18.5,,18.099253634467228,,17.69612544585748,19.329,21.1692,25.567100000000003,23.36013432930877,25.9824,20.643512213861342,22.51968765258789,22.387612577732288,
217,1,10.30859375,,10.370905671039415,,10.636345811641329,4.541,4.809,4.4995,10.344235492548886,4.6501,6.606954939233618,6.673149108886719,9.985550088561233,
346,1,33.123046875,,28.531921645570673,,27.996464937155896,26.637,26.9715,26.9608,24.581229951673304,26.8221,25.75309964806472,25.490331649780273,26.41201945869842,
347,1,9.45703125,,11.084540975626869,,12.62805995321004,15.892,15.5043,15.9019,16.669941878640532,15.580500000000004,14.147157650672547,14.217717170715332,13.863666575474618,
