vehicle_id,charge_start_time,charge_end_time,mileage,charge_start_soc,charge_end_soc,charge_start_U,charge_end_U,charge_start_I,charge_end_I,charge_max_temp,charge_min_temp,charge_energy
10,20171101000223,20171101042403,45631.7,29.0,100.0,538.0,572.1,-24.0,-1.0,30.0,0.0,59.858
10,20171101042503,20171101042513,45631.7,100.0,100.0,565.1,564.6,-1.0,-1.0,28.0,24.0,0.002
10,20171101121635,20171101130125,45726.4,46.0,0.0,532.5,541.1,-24.0,0.0,34.0,0.0,43.548
10,20171102000206,20171102040716,45846.6,35.0,100.0,538.0,572.8,-24.0,-1.0,30.0,0.0,54.817
10,20171102141523,20171102145133,45968.6,34.0,77.0,531.9,544.0,-24.0,0.0,36.0,25.0,38.576
10,20171103000225,20171103042135,46070.6,28.0,100.0,537.2,565.8,-24.0,-1.0,31.0,0.0,59.979
10,20171103042315,20171103042325,46070.6,100.0,100.0,557.8,557.4,-1.0,-1.0,30.0,25.0,0.002
10,20171103121512,20171103124812,46181.7,40.0,0.0,531.8,542.8,-24.0,0.0,35.0,0.0,34.903
10,20171103162601,20171103164031,46256.0,41.0,58.0,532.2,540.0,-24.0,0.0,38.0,30.0,14.975
10,20171104000113,20171104042733,46322.6,26.0,100.0,536.3,569.8,-24.0,-1.0,32.0,0.0,62.015
10,20171104120714,20171104124624,46433.7,42.0,0.0,532.6,542.9,-24.0,0.0,35.0,0.0,41.435
10,20171104161404,20171104162914,46507.8,52.0,70.0,532.7,543.9,-24.0,0.0,37.0,28.0,15.709
10,20171104235952,20171105021552,46577.2,36.0,100.0,537.9,575.1,-24.0,-3.0,33.0,0.0,54.486
10,20171105095139,20171105102329,46654.3,60.0,98.0,536.3,555.6,-49.0,-24.0,30.0,21.0,34.357
10,20171105162539,20171105163659,46769.8,40.0,53.0,532.6,539.4,-24.0,0.0,35.0,27.0,11.366
10,20171106000017,20171106025227,46840.9,18.0,100.0,532.9,567.4,-24.0,-1.0,34.0,0.0,69.61
10,20171106155221,20171106161721,46976.3,30.0,60.0,535.2,547.4,-49.0,-74.0,35.0,25.0,26.839
10,20171106235952,20171107024442,47044.1,29.0,100.0,537.5,572.2,-24.0,-1.0,33.0,0.0,60.71100000000001
10,20171107140417,20171107144137,47176.6,31.0,0.0,531.2,0.0,-24.0,0.0,36.0,0.0,39.317
10,20171107235955,20171108024915,47267.3,31.0,100.0,537.3,573.1,-24.0,-1.0,33.0,0.0,59.06399999999999
10,20171108133041,20171108141951,47389.7,31.0,86.0,531.6,544.2,-24.0,0.0,38.0,26.0,50.371
10,20171108235925,20171109005615,47485.1,44.0,100.0,538.1,574.5,-24.0,-1.0,36.0,0.0,48.94
10,20171109005705,20171109005715,47485.1,100.0,100.0,565.4,564.5,-1.0,-1.0,36.0,29.0,0.002
10,20171109133402,20171109140812,47619.9,34.0,75.0,532.2,544.0,-24.0,0.0,36.0,25.0,36.717
10,20171109235951,20171110021931,47718.5,29.0,100.0,537.4,572.4,-24.0,-1.0,36.0,0.0,60.217
10,20171110153042,20171110155902,47870.0,23.0,56.0,528.3,540.8,-24.0,0.0,35.0,25.0,29.937
10,20171110235952,20171111023542,47938.1,23.0,100.0,534.6,568.6,-24.0,-1.0,35.0,0.0,66.051
10,20171111131608,20171111135128,48063.4,36.0,78.0,531.6,548.1,-24.0,-49.0,34.0,23.0,37.967
10,20171112000047,20171112040707,48155.6,33.0,100.0,538.1,570.8,-24.0,-1.0,27.0,0.0,56.00100000000001
10,20171112131053,20171112135543,48289.1,30.0,0.0,530.1,0.0,-24.0,0.0,32.0,0.0,46.761
