vehicle_id,charge_start_time,charge_end_time,mileage,charge_start_soc,charge_end_soc,charge_start_U,charge_end_U,charge_start_I,charge_end_I,charge_max_temp,charge_min_temp,charge_energy
2,20171101000007,20171101004247,65909.9,41.0,100.0,544.8,565.7,-86.0,-1.0,34.0,17.0,51.31100000000001
2,20171101101111,20171101105211,65971.3,60.0,98.0,537.2,566.7,-93.0,-30.0,29.0,0.0,34.571999999999996
2,20171101132831,20171101140331,66033.2,64.0,98.0,533.6,578.2,-25.0,-31.0,32.0,24.0,29.973000000000003
2,20171101140351,20171101140411,66033.2,100.0,100.0,576.9,572.8,-2.0,-2.0,32.0,26.0,0.006
2,20171102000430,20171102004930,66156.2,28.0,100.0,544.3,566.8,-172.0,-2.0,36.0,0.0,61.79
2,20171102004950,20171102005000,66156.2,100.0,100.0,563.4,562.3,-2.0,-1.0,36.0,29.0,0.002
2,20171102095929,20171102102019,66218.0,60.0,0.0,535.0,0.0,-109.0,0.0,31.0,0.0,29.125999999999998
2,20171102131719,20171102135829,66278.0,61.0,100.0,537.2,575.6,-92.0,-4.0,34.0,26.0,33.283
2,20171103003405,20171103013515,66398.3,37.0,100.0,542.7,569.8,-100.0,-3.0,34.0,0.0,53.995
2,20171103013625,20171103013645,66398.3,100.0,100.0,560.1,558.8,-2.0,-2.0,34.0,28.0,0.006999999999999999
2,20171103013745,20171103013805,66398.3,100.0,100.0,556.6,556.1,-3.0,-1.0,34.0,28.0,0.006
2,20171103013835,20171103013855,66398.3,100.0,100.0,555.4,555.1,-2.0,-2.0,34.0,28.0,0.006
2,20171103014525,20171103014535,66398.3,100.0,100.0,551.4,551.3,-2.0,-1.0,34.0,28.0,0.002
2,20171103094325,20171103101005,66460.5,60.0,100.0,534.2,577.3,-71.0,-1.0,30.0,21.0,34.856
2,20171103131225,20171103133555,66522.8,65.0,100.0,533.6,568.8,-17.0,-1.0,35.0,26.0,29.8
