vehicle_id,charge_start_time,charge_end_time,charge_duration,mileage,delta_mileage,charge_start_soc,charge_end_soc,charge_delta_soc,charge_start_U,charge_end_U,charge_start_I,charge_end_I,charge_max_temp,charge_min_temp,charge_delta_temp,charge_energy
21,20171101000223,20171101042403,15700,45631.7,,29.0,100.0,71.0,538.0,572.1,-24.0,-1.0,30.0,0.0,30.0,59.858
21,20171102000206,20171102040716,14710,45846.6,120.19999999999708,35.0,100.0,65.0,538.0,572.8,-24.0,-1.0,30.0,0.0,30.0,54.817
21,20171102141523,20171102145133,2170,45968.6,122.0,34.0,77.0,43.0,531.9,544.0,-24.0,0.0,36.0,25.0,11.0,38.576
21,20171103000225,20171103042135,15550,46070.6,102.0,28.0,100.0,72.0,537.2,565.8,-24.0,-1.0,31.0,0.0,31.0,59.979
21,20171103162601,20171103164031,870,46256.0,74.30000000000291,41.0,58.0,17.0,532.2,540.0,-24.0,0.0,38.0,30.0,8.0,14.975
21,20171104000113,20171104042733,15980,46322.6,66.59999999999854,26.0,100.0,74.0,536.3,569.8,-24.0,-1.0,32.0,0.0,32.0,62.015
21,20171104161404,20171104162914,910,46507.8,74.1000000000058,52.0,70.0,18.0,532.7,543.9,-24.0,0.0,37.0,28.0,9.0,15.709
21,20171104235952,20171105021552,8160,46577.2,69.39999999999418,36.0,100.0,64.0,537.9,575.1,-24.0,-3.0,33.0,0.0,33.0,54.486
21,20171105095139,20171105102329,1910,46654.3,77.1000000000058,60.0,98.0,38.0,536.3,555.6,-49.0,-24.0,30.0,21.0,9.0,34.357
21,20171105162539,20171105163659,680,46769.8,115.5,40.0,53.0,13.0,532.6,539.4,-24.0,0.0,35.0,27.0,8.0,11.366
21,20171106000017,20171106025227,10330,46840.9,71.09999999999854,18.0,100.0,82.0,532.9,567.4,-24.0,-1.0,34.0,0.0,34.0,69.61
21,20171106155221,20171106161721,1500,46976.3,135.40000000000146,30.0,60.0,30.0,535.2,547.4,-49.0,-74.0,35.0,25.0,10.0,26.839
21,20171106235952,20171107024442,9890,47044.1,67.79999999999563,29.0,100.0,71.0,537.5,572.2,-24.0,-1.0,33.0,0.0,33.0,60.71100000000001
21,20171107235955,20171108024915,10160,47267.3,90.70000000000437,31.0,100.0,69.0,537.3,573.1,-24.0,-1.0,33.0,0.0,33.0,59.06399999999999
21,20171108133041,20171108141951,2950,47389.7,122.39999999999418,31.0,86.0,55.0,531.6,544.2,-24.0,0.0,38.0,26.0,12.0,50.371
21,20171108235925,20171109005615,3410,47485.1,95.40000000000146,44.0,100.0,56.0,538.1,574.5,-24.0,-1.0,36.0,0.0,36.0,48.94
21,20171109133402,20171109140812,2050,47619.9,134.8000000000029,34.0,75.0,41.0,532.2,544.0,-24.0,0.0,36.0,25.0,11.0,36.717
21,20171109235951,20171110021931,8380,47718.5,98.59999999999854,29.0,100.0,71.0,537.4,572.4,-24.0,-1.0,36.0,0.0,36.0,60.217
21,20171110153042,20171110155902,1700,47870.0,151.5,23.0,56.0,33.0,528.3,540.8,-24.0,0.0,35.0,25.0,10.0,29.937
21,20171110235952,20171111023542,9350,47938.1,68.09999999999854,23.0,100.0,77.0,534.6,568.6,-24.0,-1.0,35.0,0.0,35.0,66.051
21,20171111131608,20171111135128,2120,48063.4,125.30000000000292,36.0,78.0,42.0,531.6,548.1,-24.0,-49.0,34.0,23.0,11.0,37.967
21,20171112000047,20171112040707,14780,48155.6,92.19999999999708,33.0,100.0,67.0,538.1,570.8,-24.0,-1.0,27.0,0.0,27.0,56.00100000000001
21,20171113000020,20171113033000,12580,48381.3,92.20000000000437,33.0,100.0,67.0,538.2,566.5,-24.0,-1.0,28.0,0.0,28.0,56.917
21,20171113235947,20171114031717,11850,48597.9,83.0,22.0,100.0,78.0,534.3,571.6,-15.0,-2.0,30.0,0.0,30.0,65.40899999999999
21,20171117054443,20171117065313,4110,49236.0,92.09999999999854,22.0,100.0,78.0,529.3,568.2,-24.0,-1.0,33.0,19.0,14.0,69.539
21,20171117123113,20171117131523,2650,49334.5,98.5,48.0,98.0,50.0,532.8,546.7,-24.0,-2.0,35.0,0.0,35.0,45.768
21,20171118000013,20171118040913,14940,49465.2,130.6999999999971,34.0,100.0,66.0,535.0,580.4,-24.0,-5.0,25.0,18.0,7.0,55.394
21,20171119000112,20171119041042,14970,49679.5,120.09999999999854,37.0,100.0,63.0,536.5,580.7,-15.0,-5.0,29.0,0.0,29.0,52.524
21,20171120000224,20171120043714,16490,49882.1,110.40000000000146,30.0,100.0,70.0,536.3,576.6,-15.0,-1.0,29.0,0.0,29.0,59.512
21,20171120235954,20171121041154,15120,50086.7,110.09999999999854,36.0,100.0,64.0,536.4,576.0,-15.0,-1.0,29.0,0.0,29.0,53.405
21,20171122235943,20171123032633,12410,50530.6,122.90000000000146,30.0,100.0,70.0,536.2,572.1,-15.0,-2.0,30.0,0.0,30.0,58.538
21,20171124000011,20171124042651,16000,50749.3,121.80000000000292,32.0,100.0,68.0,536.3,576.1,-15.0,-1.0,29.0,0.0,29.0,57.484
21,20171125000059,20171125042029,15570,50972.4,122.59999999999854,32.0,100.0,68.0,538.1,579.4,-24.0,-3.0,26.0,0.0,26.0,56.32899999999999
21,20171125093006,20171125095256,1370,51016.5,44.09999999999855,76.0,99.0,23.0,539.4,569.7,-15.0,-45.0,28.0,16.0,12.0,20.816
21,20171126000009,20171126035609,14160,51180.9,95.5,38.0,100.0,62.0,538.3,575.2,-24.0,-1.0,25.0,0.0,25.0,51.246
21,20171126093340,20171126100300,1760,51248.7,67.79999999999563,62.0,95.0,33.0,533.5,547.0,-15.0,0.0,29.0,17.0,12.0,29.007
21,20171127000025,20171127020845,7700,51401.1,59.0,34.0,100.0,66.0,538.3,575.1,-24.0,-5.0,31.0,19.0,12.0,56.923
21,20171127133729,20171127134829,660,51524.9,57.5,64.0,76.0,12.0,534.4,544.8,-24.0,0.0,30.0,23.0,7.0,11.114
21,20171128000029,20171128043529,16500,51623.7,98.79999999999563,29.0,100.0,71.0,538.2,570.8,-24.0,-1.0,28.0,0.0,28.0,59.265
21,20171128132521,20171128134141,980,51760.7,64.89999999999418,64.0,81.0,17.0,535.9,545.1,-24.0,0.0,31.0,23.0,8.0,14.622
21,20171128235957,20171129042547,15950,51859.9,99.20000000000437,29.0,100.0,71.0,537.8,579.7,-24.0,-4.0,27.0,0.0,27.0,59.663
21,20171129235958,20171130043718,16640,52083.5,95.30000000000292,29.0,98.0,69.0,536.3,579.9,-15.0,-24.0,28.0,0.0,28.0,58.664
21,20171130092039,20171130094239,1320,52152.8,69.30000000000291,63.0,84.0,21.0,533.2,545.1,-15.0,0.0,28.0,15.0,13.0,19.534
21,20171201000010,20171201025820,10690,52301.8,93.0,26.0,100.0,74.0,536.2,572.8,-15.0,-1.0,31.0,0.0,31.0,62.94600000000001
21,20171202000049,20171202040549,14700,52526.5,92.5,30.0,100.0,70.0,536.5,576.7,-15.0,-9.0,29.0,0.0,29.0,58.668
21,20171202132107,20171202135637,2130,52655.5,129.0,38.0,73.0,35.0,531.8,544.5,-24.0,0.0,29.0,18.0,11.0,32.202
21,20171203000010,20171203024730,10040,52751.7,96.19999999999708,30.0,100.0,70.0,536.3,571.5,-15.0,-1.0,31.0,0.0,31.0,58.71
21,20171204000014,20171204025934,10760,52968.6,150.90000000000146,26.0,100.0,74.0,535.5,568.2,-15.0,-1.0,30.0,0.0,30.0,63.2
